Номер пакета	Время	Широта	Долгота	Высота	fix GPS
12	2.7320001125335693	0.0	0.0	0.0	0
12	2.744999885559082	0.0	0.0	0.0	0
12	2.752000093460083	0.0	0.0	0.0	0
12	2.752000093460083	0.0	0.0	0.0	0
12	2.7660000324249268	0.0	0.0	0.0	0
12	2.7660000324249268	0.0	0.0	0.0	0
12	2.7799999713897705	0.0	0.0	0.0	0
12	2.7850000858306885	0.0	0.0	0.0	0
12	2.7860000133514404	0.0	0.0	0.0	0
12	2.7990000247955322	0.0	0.0	0.0	0
13	2.803999900817871	0.0	0.0	0.0	0
13	2.808000087738037	0.0	0.0	0.0	0
13	2.825000047683716	0.0	0.0	0.0	0
13	2.8299999237060547	0.0	0.0	0.0	0
13	2.8310000896453857	0.0	0.0	0.0	0
13	2.8440001010894775	0.0	0.0	0.0	0
13	2.8450000286102295	0.0	0.0	0.0	0
13	2.8580000400543213	0.0	0.0	0.0	0
13	2.865000009536743	0.0	0.0	0.0	0
13	2.865000009536743	0.0	0.0	0.0	0
13	2.878999948501587	0.0	0.0	0.0	0
13	2.878999948501587	0.0	0.0	0.0	0
13	2.8940000534057617	0.0	0.0	0.0	0
13	2.9000000953674316	0.0	0.0	0.0	0
14	2.9000000953674316	0.0	0.0	0.0	0
14	2.9170000553131104	0.0	0.0	0.0	0
14	2.9170000553131104	0.0	0.0	0.0	0
14	2.930999994277954	0.0	0.0	0.0	0
14	2.937999963760376	0.0	0.0	0.0	0
14	2.937999963760376	0.0	0.0	0.0	0
14	2.9519999027252197	0.0	0.0	0.0	0
14	2.9570000171661377	0.0	0.0	0.0	0
14	2.9579999446868896	0.0	0.0	0.0	0
14	2.9709999561309814	0.0	0.0	0.0	0
14	2.9779999256134033	0.0	0.0	0.0	0
14	2.9779999256134033	0.0	0.0	0.0	0
14	2.992000102996826	0.0	0.0	0.0	0
14	2.992000102996826	0.0	0.0	0.0	0
14	3.00600004196167	0.0	0.0	0.0	0
15	3.009000062942505	0.0	0.0	0.0	0
15	3.013000011444092	0.0	0.0	0.0	0
15	3.0260000228881836	0.0	0.0	0.0	0
15	3.0329999923706055	0.0	0.0	0.0	0
15	3.0329999923706055	0.0	0.0	0.0	0
15	3.0490000247955322	0.0	0.0	0.0	0
15	3.055000066757202	0.0	0.0	0.0	0
15	3.055000066757202	0.0	0.0	0.0	0
15	3.069000005722046	0.0	0.0	0.0	0
15	3.069000005722046	0.0	0.0	0.0	0
15	3.0820000171661377	0.0	0.0	0.0	0
15	3.0889999866485596	0.0	0.0	0.0	0
15	3.0889999866485596	0.0	0.0	0.0	0
15	3.1029999256134033	0.0	0.0	0.0	0
16	3.1029999256134033	0.0	0.0	0.0	0
16	3.119999885559082	0.0	0.0	0.0	0
16	3.119999885559082	0.0	0.0	0.0	0
16	3.134000062942505	0.0	0.0	0.0	0
16	3.1389999389648438	0.0	0.0	0.0	0
16	3.140000104904175	0.0	0.0	0.0	0
16	3.1530001163482666	0.0	0.0	0.0	0
16	3.1600000858306885	0.0	0.0	0.0	0
16	3.1600000858306885	0.0	0.0	0.0	0
16	3.1740000247955322	0.0	0.0	0.0	0
16	3.178999900817871	0.0	0.0	0.0	0
16	3.180000066757202	0.0	0.0	0.0	0
16	3.193000078201294	0.0	0.0	0.0	0
16	3.200000047683716	0.0	0.0	0.0	0
16	3.200000047683716	0.0	0.0	0.0	0
17	3.2090001106262207	0.0	0.0	0.0	0
17	3.2149999141693115	0.0	0.0	0.0	0
17	3.2279999256134033	0.0	0.0	0.0	0
17	3.234999895095825	0.0	0.0	0.0	0
17	3.234999895095825	0.0	0.0	0.0	0
17	3.249000072479248	0.0	0.0	0.0	0
17	3.255000114440918	0.0	0.0	0.0	0
17	3.25600004196167	0.0	0.0	0.0	0
17	3.2720000743865967	0.0	0.0	0.0	0
17	3.2780001163482666	0.0	0.0	0.0	0
17	3.2780001163482666	0.0	0.0	0.0	0
17	3.2929999828338623	0.0	0.0	0.0	0
17	3.2929999828338623	0.0	0.0	0.0	0
17	3.308000087738037	0.0	0.0	0.0	0
18	3.312000036239624	0.0	0.0	0.0	0
18	3.315999984741211	0.0	0.0	0.0	0
18	3.3299999237060547	0.0	0.0	0.0	0
18	3.3299999237060547	0.0	0.0	0.0	0
18	3.3440001010894775	0.0	0.0	0.0	0
18	3.3499999046325684	0.0	0.0	0.0	0
18	3.3510000705718994	0.0	0.0	0.0	0
18	3.365000009536743	0.0	0.0	0.0	0
18	3.371000051498413	0.0	0.0	0.0	0
18	3.371000051498413	0.0	0.0	0.0	0
18	3.38700008392334	0.0	0.0	0.0	0
18	3.3919999599456787	0.0	0.0	0.0	0
18	3.3929998874664307	0.0	0.0	0.0	0
18	3.4059998989105225	0.0	0.0	0.0	0
19	3.4070000648498535	0.0	0.0	0.0	0
19	3.4230000972747803	0.0	0.0	0.0	0
19	3.4240000247955322	0.0	0.0	0.0	0
19	3.437999963760376	0.0	0.0	0.0	0
19	3.444000005722046	0.0	0.0	0.0	0
19	3.444000005722046	0.0	0.0	0.0	0
19	3.4600000381469727	0.0	0.0	0.0	0
19	3.4600000381469727	0.0	0.0	0.0	0
19	3.4739999771118164	0.0	0.0	0.0	0
19	3.4790000915527344	0.0	0.0	0.0	0
19	3.4800000190734863	0.0	0.0	0.0	0
19	3.493000030517578	0.0	0.0	0.0	0
19	3.5	0.0	0.0	0.0	0
19	3.5	0.0	0.0	0.0	0
19	3.5139999389648438	0.0	0.0	0.0	0
20	3.5139999389648438	0.0	0.0	0.0	0
20	3.5199999809265137	0.0	0.0	0.0	0
20	3.5339999198913574	0.0	0.0	0.0	0
20	3.5399999618530273	0.0	0.0	0.0	0
20	3.5409998893737793	0.0	0.0	0.0	0
20	3.555000066757202	0.0	0.0	0.0	0
20	3.555000066757202	0.0	0.0	0.0	0
20	3.571000099182129	0.0	0.0	0.0	0
20	3.5759999752044678	0.0	0.0	0.0	0
20	3.5769999027252197	0.0	0.0	0.0	0
20	3.5899999141693115	0.0	0.0	0.0	0
20	3.5969998836517334	0.0	0.0	0.0	0
