Номер пакета	Время	Давление	Температура	Высота	Состояние
97	11707	99492.95554575988	31.46674919128418	0.5540361554651241	4
98	11815	99492.95554575988	31.46674919128418	0.5540361554651241	4
99	11923	99492.51600737932	31.466114044189453	0.5911303625300313	4
100	12031	99494.69023533483	31.462308883666992	0.4069854199070355	4
101	12139	99494.69023533483	31.462308883666992	0.4069854199070355	4
102	12247	99493.16487863283	31.46262550354004	0.53615149567799	4
103	12355	99492.22338422149	31.46103858947754	0.6156391075153478	4
104	12463	99492.22338422149	31.46103858947754	0.6156391075153478	4
105	12571	99493.96979453541	31.460086822509766	0.4679251125225481	4
106	12679	99493.49646746313	31.46135711669922	0.5076685823611138	4
107	12787	99493.49646746313	31.46135711669922	0.5076685823611138	4
108	12895	99494.34433133993	31.462308883666992	0.4361304458181192	4
109	13003	99494.33773784945	31.454694747924805	0.43679283371783173	4
110	13111	99494.33773784945	31.454694747924805	0.43679283371783173	4
111	13219	99494.90982405395	31.44961929321289	0.38843862768664916	4
112	13327	99492.9045724153	31.443593978881836	0.558010528476961	4
113	13435	99492.9045724153	31.443593978881836	0.558010528476961	4
114	13543	99495.46344642504	31.433759689331055	0.3414094097095399	4
115	13651	99491.29846240523	31.432491302490234	0.6944649215009335	4
116	13759	99491.29846240523	31.432491302490234	0.6944649215009335	4
117	13867	99493.6674496717	31.42361068725586	0.4937583506734944	4
118	13975	99492.6829870364	31.418535232543945	0.5772200194022004	4
119	14083	99492.6829870364	31.418535232543945	0.5772200194022004	4
120	14191	99491.69852964139	31.41345977783203	0.6606823567623321	4
121	14299	99491.0456158992	31.407115936279297	0.7156618807931925	4
122	14407	99491.0456158992	31.407115936279297	0.7156618807931925	4
123	14515	99491.4615220649	31.40108871459961	0.6805544404004449	4
124	14623	99492.7058095902	31.399185180664062	0.5752328290426545	4
125	14731	99492.7058095902	31.399185180664062	0.5752328290426545	4
126	14839	99492.42994244376	31.393159866333008	0.5984167401534457	4
127	14947	99493.81843923421	31.388717651367188	0.4805105282355693	4
128	15055	99493.81843923421	31.388717651367188	0.4805105282355693	4
129	15163	99493.78973867564	31.386497497558594	0.4831600913756151	4
130	15271	99491.48172483472	31.383960723876953	0.6785672303298163	4
131	15379	99491.48172483472	31.383960723876953	0.6785672303298163	4
132	15487	99491.09533503582	31.378250122070312	0.7116874476391755	4
133	15595	99490.8312801893	31.375396728515625	0.7342092555560509	4
134	15703	99490.8312801893	31.375396728515625	0.7342092555560509	4
135	15811	99491.80391315947	31.37729835510254	0.6514087307042715	4
136	15919	99489.79371102921	31.375396728515625	0.821647324191418	4
137	16027	99489.79371102921	31.375396728515625	0.821647324191418	4
138	16135	99491.1577612439	31.378568649291992	0.7063882057945559	4
139	16243	99493.23291072129	31.378568649291992	0.5301899492369755	4
140	16351	99493.23291072129	31.378568649291992	0.5301899492369755	4
141	16459	99493.87905850833	31.37729835510254	0.4752114039782629	4
142	16567	99493.50198697916	31.376981735229492	0.5076685823611138	4
143	16675	99493.50198697916	31.376981735229492	0.5076685823611138	4
144	16783	99491.78705097482	31.378250122070312	0.6527335339220341	4
145	16891	99494.21056004892	31.37602996826172	0.4473910458469177	4
146	16999	99494.21056004892	31.37602996826172	0.4473910458469177	4
147	17107	99496.44177686644	31.376981735229492	0.2579496300555706	4
148	17215	99494.27048585849	31.378568649291992	0.4420919384313904	4
149	17323	99493.94398926361	31.375396728515625	0.46991228241800354	4
150	17431	99493.94398926361	31.375396728515625	0.46991228241800354	4
151	17539	99494.60698680812	31.3731746673584	0.41360928226908955	4
152	17647	99493.09620663883	31.37444496154785	0.5421130455296863	4
153	17755	99493.09620663883	31.37444496154785	0.5421130455296863	4
154	17863	99494.87605391974	31.37158966064453	0.39108816740963337	4
155	17971	99493.56942050361	31.3731746673584	0.5017070522205003	4
156	18079	99493.56942050361	31.3731746673584	0.5017070522205003	4
158	18295	99492.26093091261	31.362707138061523	0.6129895106819006	4
159	18403	99492.26093091261	31.362707138061523	0.6129895106819006	4
161	18619	99494.76211298877	31.33415985107422	0.40036156175296544	4
162	18727	99494.76211298877	31.33415985107422	0.40036156175296544	4
163	18835	99496.58035860064	31.324960708618164	0.2466892347857952	4
164	18943	99495.09879898283	31.31449317932129	0.37187901967378534	4
165	19051	99495.09879898283	31.31449317932129	0.37187901967378534	4
166	19159	99492.2556832395	31.298952102661133	0.6129895106819006	4
167	19267	99492.21738295014	31.2910213470459	0.616301506828294	4
168	19375	99492.21738295014	31.2910213470459	0.616301506828294	4
169	19483	99493.54061874225	31.288484573364258	0.5043566207546402	4
170	19591	99492.21512119248	31.279285430908203	0.616301506828294	4
171	19699	99492.21512119248	31.279285430908203	0.616301506828294	4
172	19807	99490.54140815474	31.271989822387695	0.7587183371357897	4
173	19915	99492.07111865703	31.267549514770508	0.6288871017817455	4
174	20023	99492.07111865703	31.267549514770508	0.6288871017817455	4
175	20131	99492.45295005651	31.263425827026367	0.5964295457483293	4
176	20239	99491.60288167921	31.25041961669922	0.6686311856660643	4
177	20347	99491.60288167921	31.25041961669922	0.6686311856660643	4
178	20455	99488.01051876016	31.230119705200195	0.9733408660132281	4
179	20563	99489.75605781071	31.215211868286133	0.8249593866713878	4
180	20671	99489.75605781071	31.215211868286133	0.8249593866713878	4
181	20779	99494.05637011753	31.206329345703125	0.46063882616563023	4
182	20887	99493.64077271605	31.198400497436523	0.4957455254905685	4
183	20995	99493.64077271605	31.198400497436523	0.4957455254905685	4
184	21103	99496.00565361367	31.191421508789062	0.2950427829196023	4
185	21211	99495.36627293649	31.17238998413086	0.3493579950226777	4
186	21319	99495.36627293649	31.17238998413086	0.3493579950226777	4
187	21427	99494.96438820937	31.15145492553711	0.38380193479186975	4
188	21535	99491.30919669959	31.130836486816406	0.693140112977666	4
189	21643	99491.30919669959	31.130836486816406	0.693140112977666	4
190	21751	99491.69447156368	31.10831642150879	0.6606823567623321	4
191	21859	99492.84559379297	31.089601516723633	0.5633096948485583	4
192	21967	99492.84559379297	31.089601516723633	0.5633096948485583	4
193	22075	99497.0910016721	31.07183837890625	0.20297252142719047	4
194	22183	99495.28881329234	31.051855087280273	0.3559818207482024	4
195	22291	99495.28881329234	31.051855087280273	0.3559818207482024	4
196	22399	99494.94402848936	31.03567886352539	0.3851267039766393	4
197	22507	99494.57445917775	31.012840270996094	0.41625882839509964	4
198	22615	99494.57445917775	31.012840270996094	0.41625882839509964	4
199	22723	99493.71313691331	30.994441986083984	0.4897840021762401	4
200	22831	99492.87484281756	30.96875	0.5606601113280896	4
201	22939	99492.87484281756	30.96875	0.5606601113280896	4
202	23047	99494.10583854372	30.947179794311523	0.45600210113760253	4
203	23155	99493.96867544416	30.9268798828125	0.4679251125225481	4
204	23263	99493.96867544416	30.9268798828125	0.4679251125225481	4
205	23371	99494.0124682	30.91419219970703	0.46395077387837436	4
206	23479	99492.95066370409	30.891353607177734	0.5540361554651241	4
207	23587	99492.95066370409	30.891353607177734	0.5540361554651241	4
208	23695	99491.17473185176	30.875812530517578	0.7050633957554298	4
209	23803	99489.88592339239	30.86026954650879	0.8143607904444161	4
210	23911	99489.82523751602	30.841554641723633	0.81899767496734	4
211	24019	99489.82523751602	30.841554641723633	0.81899767496734	4
212	24127	99492.1833012256	30.822839736938477	0.6196135040279138	4
213	24235	99492.60135386288	30.8123722076416	0.5838439900054138	4
214	24343	99492.60135386288	30.8123722076416	0.5838439900054138	4
215	24451	99496.28739968078	30.800952911376953	0.27119716949057904	4
216	24559	99492.11957675374	30.789852142333984	0.6249127017354572	4
217	24667	99492.11957675374	30.789852142333984	0.6249127017354572	4
218	24775	99493.81126645539	30.77779769897461	0.4811729189602909	4
219	24883	99492.53267255246	30.767648696899414	0.5898055671474856	4
220	24991	99492.53267255246	30.767648696899414	0.5898055671474856	4
221	25099	99493.50774511049	30.748933792114258	0.5070061899581202	4
222	25207	99491.7478693053	30.732439041137695	0.6560455427022227	4
223	25315	99491.7478693053	30.732439041137695	0.6560455427022227	4
224	25423	99489.86111236243	30.717531204223633	0.8163480264126022	4
225	25531	99491.4439199978	30.703575134277344	0.6818792473241864	4
226	25639	99491.4439199978	30.703575134277344	0.6818792473241864	4
227	25747	99489.56793340087	30.694059371948242	0.8408573012298548	4
228	25855	99490.8363109361	30.680419921875	0.7335468487474794	4
229	25963	99490.8363109361	30.680419921875	0.7335468487474794	4
230	26071	99490.59396977216	30.670269012451172	0.7540814794455308	4
231	26179	99488.08384318215	30.66741371154785	0.966716647759085	4
232	26287	99488.08384318215	30.66741371154785	0.966716647759085	4
233	26395	99489.33174707982	30.659168243408203	0.8613921434443117	4
234	26503	99493.37452661202	30.650920867919922	0.5182668665919132	4
