Номер пакета	Время	Давление	Температура	Высота	Состояние
18385	1986.81103515625	99496.70782688976	29.583566665649414	-0.7895641129753606	4
18386	1986.9189453125	99496.70782688976	29.583566665649414	-0.7895641129753606	4
18387	1987.0269775390625	99496.20747445681	29.580394744873047	-0.7471710389504493	4
18388	1987.135009765625	99498.77888866651	29.579126358032227	-0.9650960993127744	4
18389	1987.2430419921875	99498.77888866651	29.579126358032227	-0.9650960993127744	4
18390	1987.3509521484375	99496.53627541718	29.58134651184082	-0.7749915132418383	4
18391	1987.458984375	99494.92354875624	29.576587677001953	-0.6378755993203411	4
18392	1987.5670166015625	99494.92354875624	29.576587677001953	-0.6378755993203411	4
18393	1987.675048828125	99496.7747998157	29.57309913635254	-0.7948632351016061	4
18394	1987.782958984375	99496.46295527098	29.5689754486084	-0.768367597529438	4
18395	1987.8909912109375	99496.46295527098	29.5689754486084	-0.768367597529438	4
18396	1987.9990234375	99498.18733148031	29.5689754486084	-0.9147551528613462	4
18397	1988.1070556640625	99499.28623867055	29.565170288085938	-1.0081506631797965	4
18398	1988.2149658203125	99499.28623867055	29.565170288085938	-1.0081506631797965	4
18399	1988.322998046875	99499.3682976302	29.555971145629883	-1.014774426440137	4
18400	1988.4310302734375	99497.92627798369	29.555654525756836	-0.892896508264891	4
18401	1988.5389404296875	99497.92627798369	29.555654525756836	-0.892896508264891	4
18402	1988.64697265625	99498.82228861883	29.5493106842041	-0.9684079951565794	4
18403	1988.7550048828125	99497.74206671555	29.545820236206055	-0.8769992833826912	4
18404	1988.863037109375	99497.74206671555	29.545820236206055	-0.8769992833826912	4
18405	1988.970947265625	99499.38946385305	29.542015075683594	-1.0167615545953446	4
18406	1989.0789794921875	99498.18583005846	29.533451080322266	-0.9147551528613462	4
18407	1989.18701171875	99498.18583005846	29.533451080322266	-0.9147551528613462	4
18408	1989.2950439453125	99498.14017786582	29.52996063232422	-0.9107808572468845	4
18409	1989.4029541015625	99497.56369128612	29.521080017089844	-0.8617644201187602	4
18410	1989.510986328125	99497.56369128612	29.521080017089844	-0.8617644201187602	4
18411	1989.6190185546875	99496.01603172126	29.510295867919922	-0.7306111975495067	4
18412	1989.72705078125	99496.67772874184	29.501415252685547	-0.786914550903306	4
18413	1989.8349609375	99496.67772874184	29.501415252685547	-0.786914550903306	4
18414	1989.9429931640625	99497.32575023221	29.487140655517578	-0.8418928258568781	4
18415	1990.051025390625	99498.59759654327	29.48111343383789	-0.9491989846059301	4
18416	1990.1590576171875	99498.59759654327	29.48111343383789	-0.9491989846059301	4
18417	1990.2669677734375	99497.74183204191	29.463985443115234	-0.8769992833826912	4
18418	1990.375	99497.91811616598	29.453201293945312	-0.8922341243713761	4
18419	1990.4830322265625	99497.91811616598	29.453201293945312	-0.8922341243713761	4
18420	1990.5909423828125	99496.69909974377	29.443368911743164	-0.7882393320279224	4
18421	1990.698974609375	99499.31643005973	29.44368553161621	-1.0108001689879065	4
18422	1990.8070068359375	99499.31643005973	29.44368553161621	-1.0108001689879065	4
18423	1990.9150390625	99500.24400487017	29.43543815612793	-1.0889602872834026	4
18424	1991.02294921875	99500.52921733144	29.426557540893555	-1.113468000234814	4
18425	1991.1309814453125	99500.52921733144	29.426557540893555	-1.113468000234814	4
18427	1991.3470458984375	99500.07897842782	29.413869857788086	-1.075050478618751	4
18428	1991.4549560546875	99500.07897842782	29.413869857788086	-1.075050478618751	4
18429	1991.56298828125	99501.49230040863	29.405622482299805	-1.1949391721670422	4
18430	1991.6710205078125	99499.29990704045	29.40054702758789	-1.0088130396908834	4
18431	1991.779052734375	99499.29990704045	29.40054702758789	-1.0088130396908834	4
18432	1991.886962890625	99501.66894970009	29.39261817932129	-1.2101735482497844	4
18433	1991.9949951171875	99499.14778851037	29.3865909576416	-0.9962278786863932	4
18434	1992.10302734375	99499.14778851037	29.3865909576416	-0.9962278786863932	4
18435	1992.2110595703125	99497.94389951177	29.378026962280273	-0.8942212759042723	4
18436	1992.3189697265625	99503.30452733027	29.374855041503906	-1.3486066404285957	4
18437	1992.427001953125	99503.30452733027	29.374855041503906	-1.3486066404285957	4
18438	1992.5350341796875	99502.3348263302	29.36882972717285	-1.266474310046528	4
18441	1992.8590087890625	99501.37049133806	29.345674514770508	-1.1843413321861518	4
18442	1992.967041015625	99502.40867441396	29.33266830444336	-1.272435549363773	4
18443	1993.074951171875	99502.40867441396	29.33266830444336	-1.272435549363773	4
18444	1993.1829833984375	99499.68588582902	29.31998062133789	-1.0419318117964504	4
18445	1993.291015625	99501.83538708225	29.31078338623047	-1.2240831765174254	4
18446	1993.3990478515625	99501.36989305957	29.294923782348633	-1.1843413321861518	4
18447	1993.5069580078125	99501.36989305957	29.294923782348633	-1.1843413321861518	4
18448	1993.614990234375	99499.14760503154	29.28540802001953	-0.9962278786863932	4
18449	1993.7230224609375	99500.52892291201	29.276844024658203	-1.113468000234814	4
18450	1993.8310546875	99500.52892291201	29.276844024658203	-1.113468000234814	4
18451	1993.93896484375	99499.41868096993	29.26891326904297	-1.0194110582182558	4
18452	1994.0469970703125	99501.2685634354	29.265424728393555	-1.1757305792747963	4
18453	1994.155029296875	99501.2685634354	29.265424728393555	-1.1757305792747963	4
18454	1994.262939453125	99499.67427921535	29.25115203857422	-1.0406070629281228	4
18455	1994.3709716796875	99498.61122324281	29.24226951599121	-0.9505237450892778	4
18456	1994.47900390625	99498.61122324281	29.24226951599121	-0.9505237450892778	4
18457	1994.5870361328125	99501.38755863892	29.230533599853516	-1.1863284280063247	4
18458	1994.6949462890625	99498.69429377704	29.22450828552246	-0.957809924745503	4
18459	1994.802978515625	99498.69429377704	29.22450828552246	-0.957809924745503	4
18460	1994.9110107421875	99499.00881923985	29.22006607055664	-0.9843050805601061	4
18461	1995.01904296875	99503.28773179879	29.21340560913086	-1.3472819305591743	4
18462	1995.126953125	99503.28773179879	29.21340560913086	-1.3472819305591743	4
18463	1995.2349853515625	99500.110367115	29.201034545898438	-1.0776999674177468	4
18464	1995.343017578125	99503.71564797366	29.193422317504883	-1.3837113905759901	4
18465	1995.4510498046875	99503.71564797366	29.193422317504883	-1.3837113905759901	4
18466	1995.5589599609375	99501.74356619433	29.18549346923828	-1.216134819783945	4
