Номер пакета	Время	Давление	Температура	Высота	Состояние
163	18323	99074.08806251088	26.45136260986328	-0.10187803228624892	4
163	18329	99074.08806251088	26.45136260986328	-0.10187803228624892	4
163	18330	99074.08806251088	26.45136260986328	-0.10187803228624892	4
163	18345	99074.08806251088	26.45136260986328	-0.10187803228624892	4
163	18350	99074.08806251088	26.45136260986328	-0.10187803228624892	4
163	18351	99074.08806251088	26.45136260986328	-0.10187803228624892	4
163	18364	99074.08806251088	26.45136260986328	-0.10187803228624892	4
164	18365	99076.9264838723	26.449777603149414	-0.34401009518167935	4
164	18382	99076.9264838723	26.449777603149414	-0.34401009518167935	4
164	18382	99076.9264838723	26.449777603149414	-0.34401009518167935	4
164	18396	99076.9264838723	26.449777603149414	-0.34401009518167935	4
164	18402	99076.9264838723	26.449777603149414	-0.34401009518167935	4
164	18403	99076.9264838723	26.449777603149414	-0.34401009518167935	4
164	18419	99076.9264838723	26.449777603149414	-0.34401009518167935	4
164	18419	99076.9264838723	26.449777603149414	-0.34401009518167935	4
164	18433	99076.9264838723	26.449777603149414	-0.34401009518167935	4
164	18439	99076.9264838723	26.449777603149414	-0.34401009518167935	4
164	18440	99076.9264838723	26.449777603149414	-0.34401009518167935	4
164	18454	99076.9264838723	26.449777603149414	-0.34401009518167935	4
164	18460	99076.9264838723	26.449777603149414	-0.34401009518167935	4
164	18460	99076.9264838723	26.449777603149414	-0.34401009518167935	4
165	18473	99076.9264838723	26.449777603149414	-0.34401009518167935	4
165	18477	99076.9264838723	26.449777603149414	-0.34401009518167935	4
165	18491	99076.9264838723	26.449777603149414	-0.34401009518167935	4
165	18496	99076.9264838723	26.449777603149414	-0.34401009518167935	4
165	18497	99076.9264838723	26.449777603149414	-0.34401009518167935	4
165	18511	99076.9264838723	26.449777603149414	-0.34401009518167935	4
165	18517	99076.9264838723	26.449777603149414	-0.34401009518167935	4
165	18517	99076.9264838723	26.449777603149414	-0.34401009518167935	4
165	18533	99076.9264838723	26.449777603149414	-0.34401009518167935	4
165	18533	99076.9264838723	26.449777603149414	-0.34401009518167935	4
165	18548	99076.9264838723	26.449777603149414	-0.34401009518167935	4
165	18554	99076.9264838723	26.449777603149414	-0.34401009518167935	4
165	18554	99076.9264838723	26.449777603149414	-0.34401009518167935	4
165	18569	99076.9264838723	26.449777603149414	-0.34401009518167935	4
166	18574	99075.14782352051	26.44723892211914	-0.19234561536553452	4
166	18578	99075.14782352051	26.44723892211914	-0.19234561536553452	4
166	18592	99075.14782352051	26.44723892211914	-0.19234561536553452	4
166	18597	99075.14782352051	26.44723892211914	-0.19234561536553452	4
166	18598	99075.14782352051	26.44723892211914	-0.19234561536553452	4
166	18612	99075.14782352051	26.44723892211914	-0.19234561536553452	4
166	18613	99075.14782352051	26.44723892211914	-0.19234561536553452	4
166	18631	99075.14782352051	26.44723892211914	-0.19234561536553452	4
