Номер пакета	Время	Давление	Температура	Высота	Состояние
3862	418624	69375.88074408207	22.77215576171875	2940.0219474389223	4
3863	418732	69375.88074408207	22.77215576171875	2940.0219474389223	4
3866	419056	69375.88074408207	22.77215576171875	2940.0219474389223	4
3868	419272	69375.88074408207	22.77215576171875	2940.0219474389223	4
3870	419488	69375.88074408207	22.77215576171875	2940.0219474389223	4
3872	419704	69375.88074408207	22.77215576171875	2940.0219474389223	4
3875	420028	69375.88074408207	22.77215576171875	2940.0219474389223	4
3876	420136	69375.88074408207	22.77215576171875	2940.0219474389223	4
3879	420460	69375.88074408207	22.77215576171875	2940.0219474389223	4
3880	420568	69375.88074408207	22.77215576171875	2940.0219474389223	4
3882	420784	69375.88074408207	22.77215576171875	2940.0219474389223	4
3883	420892	69375.88074408207	22.77215576171875	2940.0219474389223	4
3886	421216	69375.88074408207	22.77215576171875	2940.0219474389223	4
3887	421324	69375.88074408207	22.77215576171875	2940.0219474389223	4
3889	421540	69375.88074408207	22.77215576171875	2940.0219474389223	4
3891	421756	69375.88074408207	22.77215576171875	2940.0219474389223	4
3892	421864	69375.88074408207	22.77215576171875	2940.0219474389223	4
3893	421972	69375.88074408207	22.77215576171875	2940.0219474389223	4
3896	422296	69375.88074408207	22.77215576171875	2940.0219474389223	4
3897	422404	69375.88074408207	22.77215576171875	2940.0219474389223	4
3898	422512	69375.88074408207	22.77215576171875	2940.0219474389223	4
3903	423052	69375.88074408207	22.77215576171875	2940.0219474389223	4
3907	423484	69375.88074408207	22.77215576171875	2940.0219474389223	4
3910	423808	69375.88074408207	22.77215576171875	2940.0219474389223	4
3913	424132	69375.88074408207	22.77215576171875	2940.0219474389223	4
3919	424780	69375.88074408207	22.77215576171875	2940.0219474389223	4
3923	425212	69375.88074408207	22.77215576171875	2940.0219474389223	4
3924	425320	69375.88074408207	22.77215576171875	2940.0219474389223	4
3929	425860	69375.88074408207	22.77215576171875	2940.0219474389223	4
3934	426400	69375.88074408207	22.77215576171875	2940.0219474389223	4
3936	426616	69375.88074408207	22.77215576171875	2940.0219474389223	4
3939	426940	69375.88074408207	22.77215576171875	2940.0219474389223	4
3940	427048	69375.88074408207	22.77215576171875	2940.0219474389223	4
3942	427264	69375.88074408207	22.77215576171875	2940.0219474389223	4
3947	427804	69375.88074408207	22.77215576171875	2940.0219474389223	4
3949	428020	69375.88074408207	22.77215576171875	2940.0219474389223	4
3950	428128	69375.88074408207	22.77215576171875	2940.0219474389223	4
3951	428236	69375.88074408207	22.77215576171875	2940.0219474389223	4
3953	428452	69375.88074408207	22.77215576171875	2940.0219474389223	4
3954	428560	69375.88074408207	22.77215576171875	2940.0219474389223	4
3955	428668	69375.88074408207	22.77215576171875	2940.0219474389223	4
3957	428884	69375.88074408207	22.77215576171875	2940.0219474389223	4
3958	428992	69375.88074408207	22.77215576171875	2940.0219474389223	4
3959	429100	69375.88074408207	22.77215576171875	2940.0219474389223	4
3960	429208	69375.88074408207	22.77215576171875	2940.0219474389223	4
3961	429316	69375.88074408207	22.77215576171875	2940.0219474389223	4
3962	429424	69375.88074408207	22.77215576171875	2940.0219474389223	4
3963	429532	69375.88074408207	22.77215576171875	2940.0219474389223	4
3965	429748	69375.88074408207	22.77215576171875	2940.0219474389223	4
3966	429856	69375.88074408207	22.77215576171875	2940.0219474389223	4
3970	430288	69375.88074408207	22.77215576171875	2940.0219474389223	4
3971	430396	69375.88074408207	22.77215576171875	2940.0219474389223	4
3972	430504	69375.88074408207	22.77215576171875	2940.0219474389223	4
3973	430612	69375.88074408207	22.77215576171875	2940.0219474389223	4
3976	430936	69375.88074408207	22.77215576171875	2940.0219474389223	4
3977	431044	69375.88074408207	22.77215576171875	2940.0219474389223	4
3978	431152	69375.88074408207	22.77215576171875	2940.0219474389223	4
3979	431260	69375.88074408207	22.77215576171875	2940.0219474389223	4
3980	431368	69375.88074408207	22.77215576171875	2940.0219474389223	4
3981	431476	69375.88074408207	22.77215576171875	2940.0219474389223	4
3983	431692	69375.88074408207	22.77215576171875	2940.0219474389223	4
3986	432016	69375.88074408207	22.77215576171875	2940.0219474389223	4
3987	432124	69375.88074408207	22.77215576171875	2940.0219474389223	4
3988	432232	69375.88074408207	22.77215576171875	2940.0219474389223	4
3989	432340	69375.88074408207	22.77215576171875	2940.0219474389223	4
3991	432556	69375.88074408207	22.77215576171875	2940.0219474389223	4
3992	432664	69375.88074408207	22.77215576171875	2940.0219474389223	4
3993	432772	69375.88074408207	22.77215576171875	2940.0219474389223	4
3995	432988	69375.88074408207	22.77215576171875	2940.0219474389223	4
3998	433312	69375.88074408207	22.77215576171875	2940.0219474389223	4
4001	433636	69375.88074408207	22.77215576171875	2940.0219474389223	4
4004	433960	69375.88074408207	22.77215576171875	2940.0219474389223	4
4007	434284	69375.88074408207	22.77215576171875	2940.0219474389223	4
4010	434608	69375.88074408207	22.77215576171875	2940.0219474389223	4
4013	434932	69375.88074408207	22.77215576171875	2940.0219474389223	4
4016	435256	69375.88074408207	22.77215576171875	2940.0219474389223	4
4019	435580	69375.88074408207	22.77215576171875	2940.0219474389223	4
4022	435904	69375.88074408207	22.77215576171875	2940.0219474389223	4
4026	436336	69375.88074408207	22.77215576171875	2940.0219474389223	4
4029	436660	69375.88074408207	22.77215576171875	2940.0219474389223	4
4030	436768	69375.88074408207	22.77215576171875	2940.0219474389223	4
4032	436984	69375.88074408207	22.77215576171875	2940.0219474389223	4
4042	438064	69375.88074408207	22.77215576171875	2940.0219474389223	4
4043	438172	69375.88074408207	22.77215576171875	2940.0219474389223	4
4044	438280	69375.88074408207	22.77215576171875	2940.0219474389223	4
4045	438388	69375.88074408207	22.77215576171875	2940.0219474389223	4
4046	438496	69375.88074408207	22.77215576171875	2940.0219474389223	4
4047	438604	69375.88074408207	22.77215576171875	2940.0219474389223	4
4048	438712	69375.88074408207	22.77215576171875	2940.0219474389223	4
4049	438820	69375.88074408207	22.77215576171875	2940.0219474389223	4
4050	438928	69375.88074408207	22.77215576171875	2940.0219474389223	4
4051	439036	69375.88074408207	22.77215576171875	2940.0219474389223	4
4052	439144	69375.88074408207	22.77215576171875	2940.0219474389223	4
4053	439252	69375.88074408207	22.77215576171875	2940.0219474389223	4
4054	439360	69375.88074408207	22.77215576171875	2940.0219474389223	4
4055	439468	69375.88074408207	22.77215576171875	2940.0219474389223	4
4056	439576	69375.88074408207	22.77215576171875	2940.0219474389223	4
4057	439684	69375.88074408207	22.77215576171875	2940.0219474389223	4
4058	439792	69375.88074408207	22.77215576171875	2940.0219474389223	4
4059	439900	69375.88074408207	22.77215576171875	2940.0219474389223	4
4060	440008	69375.88074408207	22.77215576171875	2940.0219474389223	4
4061	440116	69375.88074408207	22.77215576171875	2940.0219474389223	4
4062	440224	69375.88074408207	22.77215576171875	2940.0219474389223	4
4063	440332	69375.88074408207	22.77215576171875	2940.0219474389223	4
4064	440440	69375.88074408207	22.77215576171875	2940.0219474389223	4
4065	440548	69375.88074408207	22.77215576171875	2940.0219474389223	4
4066	440656	69375.88074408207	22.77215576171875	2940.0219474389223	4
4067	440764	69375.88074408207	22.77215576171875	2940.0219474389223	4
4068	440872	69375.88074408207	22.77215576171875	2940.0219474389223	4
4069	440980	69375.88074408207	22.77215576171875	2940.0219474389223	4
4070	441088	69375.88074408207	22.77215576171875	2940.0219474389223	4
4072	441304	69375.88074408207	22.77215576171875	2940.0219474389223	4
4073	441412	69375.88074408207	22.77215576171875	2940.0219474389223	4
4075	441628	69375.88074408207	22.77215576171875	2940.0219474389223	4
4076	441736	69375.88074408207	22.77215576171875	2940.0219474389223	4
4077	441844	69375.88074408207	22.77215576171875	2940.0219474389223	4
4078	441952	69375.88074408207	22.77215576171875	2940.0219474389223	4
4079	442060	69375.88074408207	22.77215576171875	2940.0219474389223	4
4080	442168	69375.88074408207	22.77215576171875	2940.0219474389223	4
4081	442276	69375.88074408207	22.77215576171875	2940.0219474389223	4
4082	442384	69375.88074408207	22.77215576171875	2940.0219474389223	4
4083	442492	69375.88074408207	22.77215576171875	2940.0219474389223	4
4084	442600	69375.88074408207	22.77215576171875	2940.0219474389223	4
4085	442708	69375.88074408207	22.77215576171875	2940.0219474389223	4
4086	442816	69375.88074408207	22.77215576171875	2940.0219474389223	4
4087	442924	69375.88074408207	22.77215576171875	2940.0219474389223	4
4088	443032	69375.88074408207	22.77215576171875	2940.0219474389223	4
4090	443248	69375.88074408207	22.77215576171875	2940.0219474389223	4
4091	443356	69375.88074408207	22.77215576171875	2940.0219474389223	4
4092	443464	69375.88074408207	22.77215576171875	2940.0219474389223	4
4093	443572	69375.88074408207	22.77215576171875	2940.0219474389223	4
4094	443680	69375.88074408207	22.77215576171875	2940.0219474389223	4
4095	443788	69375.88074408207	22.77215576171875	2940.0219474389223	4
4096	443896	69375.88074408207	22.77215576171875	2940.0219474389223	4
4097	444004	69375.88074408207	22.77215576171875	2940.0219474389223	4
4098	444112	69375.88074408207	22.77215576171875	2940.0219474389223	4
4099	444220	69375.88074408207	22.77215576171875	2940.0219474389223	4
4100	444328	69375.88074408207	22.77215576171875	2940.0219474389223	4
4101	444436	69375.88074408207	22.77215576171875	2940.0219474389223	4
4102	444544	69375.88074408207	22.77215576171875	2940.0219474389223	4
4103	444652	69375.88074408207	22.77215576171875	2940.0219474389223	4
4104	444760	69375.88074408207	22.77215576171875	2940.0219474389223	4
4105	444868	69375.88074408207	22.77215576171875	2940.0219474389223	4
4106	444976	69375.88074408207	22.77215576171875	2940.0219474389223	4
4107	445084	69375.88074408207	22.77215576171875	2940.0219474389223	4
4108	445192	69375.88074408207	22.77215576171875	2940.0219474389223	4
4109	445300	69375.88074408207	22.77215576171875	2940.0219474389223	4
4110	445408	69375.88074408207	22.77215576171875	2940.0219474389223	4
4111	445516	69375.88074408207	22.77215576171875	2940.0219474389223	4
4112	445624	69375.88074408207	22.77215576171875	2940.0219474389223	4
4113	445732	69375.88074408207	22.77215576171875	2940.0219474389223	4
4114	445840	69375.88074408207	22.77215576171875	2940.0219474389223	4
4115	445948	69375.88074408207	22.77215576171875	2940.0219474389223	4
4116	446056	69375.88074408207	22.77215576171875	2940.0219474389223	4
4117	446164	69375.88074408207	22.77215576171875	2940.0219474389223	4
4118	446272	69375.88074408207	22.77215576171875	2940.0219474389223	4
4119	446380	69375.88074408207	22.77215576171875	2940.0219474389223	4
4120	446488	69375.88074408207	22.77215576171875	2940.0219474389223	4
4121	446596	69375.88074408207	22.77215576171875	2940.0219474389223	4
4122	446704	69375.88074408207	22.77215576171875	2940.0219474389223	4
4123	446812	69375.88074408207	22.77215576171875	2940.0219474389223	4
4124	446920	69375.88074408207	22.77215576171875	2940.0219474389223	4
4125	447028	69375.88074408207	22.77215576171875	2940.0219474389223	4
4126	447136	69375.88074408207	22.77215576171875	2940.0219474389223	4
4127	447244	69375.88074408207	22.77215576171875	2940.0219474389223	4
4128	447352	69375.88074408207	22.77215576171875	2940.0219474389223	4
4129	447460	69375.88074408207	22.77215576171875	2940.0219474389223	4
4130	447568	69375.88074408207	22.77215576171875	2940.0219474389223	4
4131	447676	69375.88074408207	22.77215576171875	2940.0219474389223	4
4132	447784	69375.88074408207	22.77215576171875	2940.0219474389223	4
4133	447892	69375.88074408207	22.77215576171875	2940.0219474389223	4
4134	448000	69375.88074408207	22.77215576171875	2940.0219474389223	4
4135	448108	69375.88074408207	22.77215576171875	2940.0219474389223	4
4136	448216	69375.88074408207	22.77215576171875	2940.0219474389223	4
4137	448324	69375.88074408207	22.77215576171875	2940.0219474389223	4
4138	448432	69375.88074408207	22.77215576171875	2940.0219474389223	4
4139	448540	69375.88074408207	22.77215576171875	2940.0219474389223	4
4140	448648	69375.88074408207	22.77215576171875	2940.0219474389223	4
4141	448756	69375.88074408207	22.77215576171875	2940.0219474389223	4
4142	448864	69375.88074408207	22.77215576171875	2940.0219474389223	4
4143	448972	69375.88074408207	22.77215576171875	2940.0219474389223	4
4144	449080	69375.88074408207	22.77215576171875	2940.0219474389223	4
4145	449188	69375.88074408207	22.77215576171875	2940.0219474389223	4
4146	449296	69375.88074408207	22.77215576171875	2940.0219474389223	4
4147	449404	69375.88074408207	22.77215576171875	2940.0219474389223	4
4148	449512	69375.88074408207	22.77215576171875	2940.0219474389223	4
4149	449620	69375.88074408207	22.77215576171875	2940.0219474389223	4
