Время	X	Y	Z
0.0	0.00015151470142882317	-7.800256571499631e-05	-0.09158798307180405
0.0	0.00015151470142882317	-7.800256571499631e-05	-0.09165196120738983
0.0	0.00015151470142882317	-7.800256571499631e-05	-0.09171593189239502
0.0	0.0001434623554814607	0.00031414625118486583	-0.08932086080312729
0.0	0.0001434623554814607	0.00031414625118486583	-0.08667115867137909
0.0	0.0001434623554814607	0.00031414625118486583	-0.08446284383535385
0.0	0.0001434623554814607	0.00031414625118486583	-0.0822548046708107
0.0	0.0001434623554814607	0.00031414625118486583	-0.04162512719631195
0.0	0.0001434623554814607	0.00031414625118486583	-0.03897542878985405
0.0	0.0001434623554814607	0.00031414625118486583	-0.0367673896253109
0.0	0.0001434623554814607	0.00031414625118486583	-0.03235103562474251
0.0	0.0001434623554814607	0.00031414625118486583	-0.030143000185489655
0.0	0.0001434623554814607	0.00031414625118486583	-0.027934962883591652
0.0	5.7423338148510084e-05	0.0003467489150352776	-0.027654781937599182
0.0	5.7423338148510084e-05	0.0003467489150352776	-0.027654781937599182
0.0	5.7423338148510084e-05	0.0003467489150352776	-0.027654781937599182
0.0	5.7423338148510084e-05	0.0003467489150352776	-0.027654781937599182
0.0	5.7423338148510084e-05	0.0003467489150352776	-0.027654781937599182
0.0	5.7423338148510084e-05	0.0003467489150352776	-0.027654781937599182
0.0	5.7423338148510084e-05	0.0003467489150352776	-0.027654781937599182
0.0	2.27034561248729e-05	0.0002318518963875249	-0.06540103256702423
0.0	2.27034561248729e-05	0.0002318518963875249	-0.11088629812002182
0.0	2.27034561248729e-05	0.0002318518963875249	-0.1487898826599121
0.0	2.27034561248729e-05	0.0002318518963875249	-0.1866982877254486
0.0	2.27034561248729e-05	0.0002318518963875249	-0.2246018648147583
0.0	2.27034561248729e-05	0.0002318518963875249	-0.2625054717063904
0.0	2.27034561248729e-05	0.0002318518963875249	-0.3004138767719269
0.0	4.0905604691943154e-05	0.00012359044922050089	-0.29042020440101624
0.0	4.0905604691943154e-05	0.00012359044922050089	-0.27849677205085754
0.0	4.0905604691943154e-05	0.00012359044922050089	-0.26856082677841187
0.0	4.0905604691943154e-05	0.00012359044922050089	-0.25862357020378113
0.0	4.0905604691943154e-05	0.00012359044922050089	-0.24868761003017426
0.0	4.0905604691943154e-05	0.00012359044922050089	-0.2387516349554062
0.0	4.0905604691943154e-05	0.00012359044922050089	-0.22881440818309784
0.0	6.963765918044373e-05	3.020102667505853e-05	-0.22879886627197266
0.0	6.963765918044373e-05	3.020102667505853e-05	-0.22879886627197266
0.0	6.963765918044373e-05	3.020102667505853e-05	-0.22879886627197266
0.0	6.963765918044373e-05	3.020102667505853e-05	-0.22879886627197266
0.0	6.963765918044373e-05	3.020102667505853e-05	-0.22879886627197266
0.0	6.963765918044373e-05	3.020102667505853e-05	-0.22879886627197266
0.0	6.963765918044373e-05	3.020102667505853e-05	-0.22879886627197266
0.0	9.168990072794259e-05	-2.258310269098729e-05	-0.22705517709255219
0.0	9.168990072794259e-05	-2.258310269098729e-05	-0.22495754063129425
0.0	9.168990072794259e-05	-2.258310269098729e-05	-0.22320930659770966
0.0	9.168990072794259e-05	-2.258310269098729e-05	-0.22146131098270416
0.0	9.168990072794259e-05	-2.258310269098729e-05	-0.21971331536769867
0.0	9.168990072794259e-05	-2.258310269098729e-05	-0.21796508133411407
0.0	9.168990072794259e-05	-2.258310269098729e-05	-0.21621708571910858
0.0	0.00010603939153952524	-6.303596455836669e-05	-0.20334577560424805
0.0	0.00010603939153952524	-6.303596455836669e-05	-0.18788935244083405
0.0	0.00010603939153952524	-6.303596455836669e-05	-0.1750076413154602
0.0	0.00010603939153952524	-6.303596455836669e-05	-0.1621275544166565
0.0	0.00010603939153952524	-6.303596455836669e-05	-0.14924748241901398
0.0	0.00010603939153952524	-6.303596455836669e-05	-0.13636575639247894
