Íîìåğ ïàêåòà	Âğåìÿ	Øèğîòà	Äîëãîòà	Âûñîòà	fix GPS
14	2957	nan	nan	nan	0
14	2958	nan	nan	nan	0
14	2971	nan	nan	nan	0
14	2978	nan	nan	nan	0
14	2978	nan	nan	nan	0
14	2992	nan	nan	nan	0
14	2992	nan	nan	nan	0
14	3006	nan	nan	nan	0
15	3009	nan	nan	nan	0
15	3013	nan	nan	nan	0
15	3026	nan	nan	nan	0
15	3033	nan	nan	nan	0
15	3033	nan	nan	nan	0
15	3049	nan	nan	nan	0
15	3055	nan	nan	nan	0
15	3055	nan	nan	nan	0
15	3069	nan	nan	nan	0
15	3069	nan	nan	nan	0
15	3082	nan	nan	nan	0
15	3089	nan	nan	nan	0
15	3089	nan	nan	nan	0
15	3103	nan	nan	nan	0
16	3103	nan	nan	nan	0
16	3120	nan	nan	nan	0
16	3120	nan	nan	nan	0
16	3134	nan	nan	nan	0
16	3139	nan	nan	nan	0
16	3140	nan	nan	nan	0
16	3153	nan	nan	nan	0
16	3160	nan	nan	nan	0
16	3160	nan	nan	nan	0
16	3174	nan	nan	nan	0
16	3179	nan	nan	nan	0
16	3180	nan	nan	nan	0
16	3193	nan	nan	nan	0
16	3200	nan	nan	nan	0
16	3200	nan	nan	nan	0
17	3209	nan	nan	nan	0
17	3215	nan	nan	nan	0
17	3228	nan	nan	nan	0
17	3235	nan	nan	nan	0
17	3235	nan	nan	nan	0
17	3249	nan	nan	nan	0
17	3255	nan	nan	nan	0
17	3256	nan	nan	nan	0
17	3272	nan	nan	nan	0
17	3278	nan	nan	nan	0
17	3278	nan	nan	nan	0
17	3293	nan	nan	nan	0
17	3293	nan	nan	nan	0
17	3308	nan	nan	nan	0
18	3312	nan	nan	nan	0
18	3316	nan	nan	nan	0
18	3330	nan	nan	nan	0
18	3330	nan	nan	nan	0
18	3344	nan	nan	nan	0
18	3350	nan	nan	nan	0
18	3351	nan	nan	nan	0
18	3365	nan	nan	nan	0
18	3371	nan	nan	nan	0
18	3371	nan	nan	nan	0
18	3387	nan	nan	nan	0
18	3392	nan	nan	nan	0
18	3393	nan	nan	nan	0
18	3406	nan	nan	nan	0
19	3407	nan	nan	nan	0
19	3423	nan	nan	nan	0
19	3424	nan	nan	nan	0
19	3438	nan	nan	nan	0
19	3444	nan	nan	nan	0
19	3444	nan	nan	nan	0
19	3460	nan	nan	nan	0
19	3460	nan	nan	nan	0
19	3474	nan	nan	nan	0
19	3479	nan	nan	nan	0
19	3480	nan	nan	nan	0
19	3493	nan	nan	nan	0
19	3500	nan	nan	nan	0
19	3500	nan	nan	nan	0
19	3514	nan	nan	nan	0
20	3514	nan	nan	nan	0
20	3520	nan	nan	nan	0
20	3534	nan	nan	nan	0
20	3540	nan	nan	nan	0
20	3541	nan	nan	nan	0
20	3555	nan	nan	nan	0
20	3555	nan	nan	nan	0
20	3571	nan	nan	nan	0
20	3576	nan	nan	nan	0
20	3577	nan	nan	nan	0
20	3590	nan	nan	nan	0
20	3597	nan	nan	nan	0
20	3597	nan	nan	nan	0
20	3613	nan	nan	nan	0
21	3618	nan	nan	nan	0
21	3621	nan	nan	nan	0
21	3635	nan	nan	nan	0
21	3635	nan	nan	nan	0
21	3649	nan	nan	nan	0
21	3655	nan	nan	nan	0
21	3655	nan	nan	nan	0
21	3669	nan	nan	nan	0
21	3669	nan	nan	nan	0
21	3682	nan	nan	nan	0
21	3689	nan	nan	nan	0
21	3689	nan	nan	nan	0
21	3703	nan	nan	nan	0
21	3709	nan	nan	nan	0
22	3710	nan	nan	nan	0
22	3728	nan	nan	nan	0
22	3728	nan	nan	nan	0
22	3742	nan	nan	nan	0
22	3747	nan	nan	nan	0
22	3748	nan	nan	nan	0
22	3761	nan	nan	nan	0
22	3768	nan	nan	nan	0
22	3768	nan	nan	nan	0
22	3782	nan	nan	nan	0
22	3782	nan	nan	nan	0
22	3798	nan	nan	nan	0
22	3804	nan	nan	nan	0
22	3804	nan	nan	nan	0
22	3819	nan	nan	nan	0
23	3819	nan	nan	nan	0
23	3825	nan	nan	nan	0
23	3840	nan	nan	nan	0
23	3847	nan	nan	nan	0
23	3847	nan	nan	nan	0
23	3861	nan	nan	nan	0
23	3861	nan	nan	nan	0
23	3875	nan	nan	nan	0
23	3880	nan	nan	nan	0
23	3881	nan	nan	nan	0
23	3894	nan	nan	nan	0
23	3895	nan	nan	nan	0
23	3909	nan	nan	nan	0
23	3915	nan	nan	nan	0
24	3915	nan	nan	nan	0
24	3932	nan	nan	nan	0
24	3933	nan	nan	nan	0
24	3947	nan	nan	nan	0
24	3953	nan	nan	nan	0
24	3953	nan	nan	nan	0
24	3967	nan	nan	nan	0
24	3973	nan	nan	nan	0
24	3974	nan	nan	nan	0
24	3989	nan	nan	nan	0
24	3989	nan	nan	nan	0
24	4009	nan	nan	nan	0
24	4016	nan	nan	nan	0
25	4016	nan	nan	nan	0
25	4035	nan	nan	nan	0
25	4036	nan	nan	nan	0
25	4049	nan	nan	nan	0
25	4056	nan	nan	nan	0
25	4056	nan	nan	nan	0
25	4070	nan	nan	nan	0
25	4076	nan	nan	nan	0
25	4077	nan	nan	nan	0
25	4091	nan	nan	nan	0
25	4097	nan	nan	nan	0
25	4098	nan	nan	nan	0
25	4112	nan	nan	nan	0
25	4118	nan	nan	nan	0
25	4119	nan	nan	nan	0
26	4127	nan	nan	nan	0
26	4133	nan	nan	nan	0
26	4147	nan	nan	nan	0
26	4152	nan	nan	nan	0
26	4153	nan	nan	nan	0
26	4166	nan	nan	nan	0
26	4173	nan	nan	nan	0
26	4173	nan	nan	nan	0
26	4189	nan	nan	nan	0
26	4195	nan	nan	nan	0
26	4196	nan	nan	nan	0
26	4210	nan	nan	nan	0
26	4210	nan	nan	nan	0
26	4224	nan	nan	nan	0
26	4230	nan	nan	nan	0
27	4231	nan	nan	nan	0
27	4248	nan	nan	nan	0
27	4249	nan	nan	nan	0
27	4265	nan	nan	nan	0
27	4265	nan	nan	nan	0
27	4281	nan	nan	nan	0
27	4287	nan	nan	nan	0
27	4288	nan	nan	nan	0
27	4301	nan	nan	nan	0
27	4308	nan	nan	nan	0
27	4308	nan	nan	nan	0
27	4321	nan	nan	nan	0
27	4328	nan	nan	nan	0
27	4328	nan	nan	nan	0
28	4339	nan	nan	nan	0
28	4343	nan	nan	nan	0
28	4355	nan	nan	nan	0
28	4361	nan	nan	nan	0
28	4362	nan	nan	nan	0
28	4378	nan	nan	nan	0
28	4378	nan	nan	nan	0
28	4392	nan	nan	nan	0
28	4398	nan	nan	nan	0
28	4398	nan	nan	nan	0
28	4412	nan	nan	nan	0
28	4419	nan	nan	nan	0
28	4419	nan	nan	nan	0
28	4433	nan	nan	nan	0
28	4438	nan	nan	nan	0
29	4439	nan	nan	nan	0
29	4455	nan	nan	nan	0
29	4456	nan	nan	nan	0
29	4470	nan	nan	nan	0
29	4476	nan	nan	nan	0
29	4476	nan	nan	nan	0
29	4492	nan	nan	nan	0
29	4492	nan	nan	nan	0
29	4507	nan	nan	nan	0
29	4513	nan	nan	nan	0
29	4513	nan	nan	nan	0
29	4527	nan	nan	nan	0
29	4532	nan	nan	nan	0
29	4533	nan	nan	nan	0
29	4545	nan	nan	nan	0
30	4545	nan	nan	nan	0
30	4551	nan	nan	nan	0
30	4565	nan	nan	nan	0
30	4571	nan	nan	nan	0
30	4571	nan	nan	nan	0
30	4585	nan	nan	nan	0
30	4585	nan	nan	nan	0
30	4598	nan	nan	nan	0
30	4605	nan	nan	nan	0
30	4605	nan	nan	nan	0
30	4619	nan	nan	nan	0
30	4625	nan	nan	nan	0
30	4625	nan	nan	nan	0
30	4641	nan	nan	nan	0
30	4647	nan	nan	nan	0
31	4648	nan	nan	nan	0
31	4665	nan	nan	nan	0
31	4665	nan	nan	nan	0
31	4679	nan	nan	nan	0
31	4685	nan	nan	nan	0
31	4686	nan	nan	nan	0
31	4700	nan	nan	nan	0
31	4700	nan	nan	nan	0
31	4714	nan	nan	nan	0
31	4720	nan	nan	nan	0
31	4721	nan	nan	nan	0
31	4735	nan	nan	nan	0
31	4741	nan	nan	nan	0
31	4742	nan	nan	nan	0
32	4756	nan	nan	nan	0
32	4760	nan	nan	nan	0
32	4774	nan	nan	nan	0
32	4779	nan	nan	nan	0
32	4780	nan	nan	nan	0
32	4796	nan	nan	nan	0
32	4801	nan	nan	nan	0
32	4802	nan	nan	nan	0
32	4816	nan	nan	nan	0
32	4816	nan	nan	nan	0
32	4830	nan	nan	nan	0
32	4836	nan	nan	nan	0
32	4837	nan	nan	nan	0
32	4851	nan	nan	nan	0
32	4857	nan	nan	nan	0
33	4858	nan	nan	nan	0
33	4876	nan	nan	nan	0
33	4876	nan	nan	nan	0
33	4890	nan	nan	nan	0
33	4896	nan	nan	nan	0
33	4897	nan	nan	nan	0
33	4911	nan	nan	nan	0
33	4917	nan	nan	nan	0
33	4917	nan	nan	nan	0
33	4931	nan	nan	nan	0
33	4931	nan	nan	nan	0
33	4945	nan	nan	nan	0
33	4951	nan	nan	nan	0
33	4952	nan	nan	nan	0
33	4966	nan	nan	nan	0
34	4966	nan	nan	nan	0
34	4972	nan	nan	nan	0
34	4988	nan	nan	nan	0
34	4994	nan	nan	nan	0
34	4994	nan	nan	nan	0
34	5009	nan	nan	nan	0
34	5009	nan	nan	nan	0
34	5023	nan	nan	nan	0
34	5029	nan	nan	nan	0
34	5030	nan	nan	nan	0
34	5044	nan	nan	nan	0
34	5044	nan	nan	nan	0
34	5058	nan	nan	nan	0
34	5064	nan	nan	nan	0
35	5065	nan	nan	nan	0
35	5082	nan	nan	nan	0
35	5082	nan	nan	nan	0
35	5096	nan	nan	nan	0
35	5101	nan	nan	nan	0
35	5102	nan	nan	nan	0
35	5114	nan	nan	nan	0
35	5120	nan	nan	nan	0
35	5120	nan	nan	nan	0
35	5134	nan	nan	nan	0
35	5141	nan	nan	nan	0
35	5141	nan	nan	nan	0
35	5155	nan	nan	nan	0
35	5155	nan	nan	nan	0
35	5169	nan	nan	nan	0
36	5173	nan	nan	nan	0
36	5177	nan	nan	nan	0
36	5191	nan	nan	nan	0
36	5196	nan	nan	nan	0
36	5197	nan	nan	nan	0
36	5213	nan	nan	nan	0
36	5218	nan	nan	nan	0
36	5219	nan	nan	nan	0
36	5233	nan	nan	nan	0
36	5234	nan	nan	nan	0
36	5248	nan	nan	nan	0
36	5254	nan	nan	nan	0
36	5254	nan	nan	nan	0
36	5268	nan	nan	nan	0
37	5268	nan	nan	nan	0
37	5287	nan	nan	nan	0
37	5287	nan	nan	nan	0
37	5301	nan	nan	nan	0
37	5307	nan	nan	nan	0
37	5308	nan	nan	nan	0
37	5322	nan	nan	nan	0
37	5328	nan	nan	nan	0
37	5328	nan	nan	nan	0
37	5343	nan	nan	nan	0
37	5349	nan	nan	nan	0
37	5349	nan	nan	nan	0
37	5363	nan	nan	nan	0
37	5368	nan	nan	nan	0
37	5369	nan	nan	nan	0
38	5377	nan	nan	nan	0
38	5383	nan	nan	nan	0
38	5398	nan	nan	nan	0
38	5404	nan	nan	nan	0
38	5404	nan	nan	nan	0
38	5418	nan	nan	nan	0
38	5423	nan	nan	nan	0
38	5424	nan	nan	nan	0
38	5439	nan	nan	nan	0
38	5446	nan	nan	nan	0
38	5446	nan	nan	nan	0
38	5460	nan	nan	nan	0
38	5460	nan	nan	nan	0
38	5474	nan	nan	nan	0
38	5480	nan	nan	nan	0
39	5480	nan	nan	nan	0
39	5497	nan	nan	nan	0
39	5497	nan	nan	nan	0
39	5513	nan	nan	nan	0
39	5513	nan	nan	nan	0
39	5526	nan	nan	nan	0
39	5533	nan	nan	nan	0
39	5533	nan	nan	nan	0
39	5547	nan	nan	nan	0
39	5552	nan	nan	nan	0
39	5553	nan	nan	nan	0
39	5565	nan	nan	nan	0
39	5571	nan	nan	nan	0
39	5571	nan	nan	nan	0
39	5586	nan	nan	nan	0
40	5589	nan	nan	nan	0
40	5593	nan	nan	nan	0
40	5607	nan	nan	nan	0
40	5608	nan	nan	nan	0
40	5622	nan	nan	nan	0
40	5628	nan	nan	nan	0
40	5629	nan	nan	nan	0
40	5643	nan	nan	nan	0
40	5649	nan	nan	nan	0
40	5649	nan	nan	nan	0
40	5667	nan	nan	nan	0
40	5673	nan	nan	nan	0
40	5674	nan	nan	nan	0
40	5688	nan	nan	nan	0
41	5688	nan	nan	nan	0
41	5705	nan	nan	nan	0
41	5705	nan	nan	nan	0
41	5719	nan	nan	nan	0
41	5724	nan	nan	nan	0
41	5725	nan	nan	nan	0
41	5740	nan	nan	nan	0
41	5741	nan	nan	nan	0
41	5754	nan	nan	nan	0
41	5761	nan	nan	nan	0
41	5761	nan	nan	nan	0
41	5770	nan	nan	nan	0
41	5781	nan	nan	nan	0
41	5782	nan	nan	nan	0
41	5796	nan	nan	nan	0
42	5797	nan	nan	nan	0
42	5803	nan	nan	nan	0
42	5816	nan	nan	nan	0
42	5821	nan	nan	nan	0
42	5822	nan	nan	nan	0
42	5835	nan	nan	nan	0
42	5836	nan	nan	nan	0
42	5850	nan	nan	nan	0
42	5855	nan	nan	nan	0
42	5856	nan	nan	nan	0
42	5870	nan	nan	nan	0
42	5876	nan	nan	nan	0
42	5876	nan	nan	nan	0
42	5892	nan	nan	nan	0
42	5897	nan	nan	nan	0
43	5898	nan	nan	nan	0
43	5914	nan	nan	nan	0
43	5915	nan	nan	nan	0
43	5929	nan	nan	nan	0
43	5935	nan	nan	nan	0
43	5935	nan	nan	nan	0
43	5949	nan	nan	nan	0
43	5949	nan	nan	nan	0
43	5964	nan	nan	nan	0
43	5970	nan	nan	nan	0
43	5970	nan	nan	nan	0
43	5985	nan	nan	nan	0
43	5991	nan	nan	nan	0
43	5991	nan	nan	nan	0
44	6006	nan	nan	nan	0
44	6010	nan	nan	nan	0
44	6024	nan	nan	nan	0
44	6029	nan	nan	nan	0
44	6030	nan	nan	nan	0
44	6043	nan	nan	nan	0
44	6050	nan	nan	nan	0
44	6050	nan	nan	nan	0
44	6064	nan	nan	nan	0
44	6064	nan	nan	nan	0
44	6078	nan	nan	nan	0
44	6084	nan	nan	nan	0
44	6084	nan	nan	nan	0
44	6098	nan	nan	nan	0
44	6103	nan	nan	nan	0
45	6104	nan	nan	nan	0
45	6123	nan	nan	nan	0
45	6123	nan	nan	nan	0
45	6137	nan	nan	nan	0
45	6143	nan	nan	nan	0
45	6144	nan	nan	nan	0
45	6157	nan	nan	nan	0
45	6162	nan	nan	nan	0
45	6163	nan	nan	nan	0
45	6176	nan	nan	nan	0
45	6177	nan	nan	nan	0
45	6191	nan	nan	nan	0
45	6197	nan	nan	nan	0
45	6197	nan	nan	nan	0
45	6211	nan	nan	nan	0
46	6214	nan	nan	nan	0
46	6218	nan	nan	nan	0
46	6234	nan	nan	nan	0
46	6240	nan	nan	nan	0
46	6241	nan	nan	nan	0
46	6255	nan	nan	nan	0
46	6255	nan	nan	nan	0
46	6269	nan	nan	nan	0
46	6275	nan	nan	nan	0
46	6276	nan	nan	nan	0
46	6291	nan	nan	nan	0
46	6291	nan	nan	nan	0
46	6307	nan	nan	nan	0
46	6313	nan	nan	nan	0
47	6314	nan	nan	nan	0
47	6331	nan	nan	nan	0
47	6331	nan	nan	nan	0
47	6345	nan	nan	nan	0
47	6351	nan	nan	nan	0
47	6351	nan	nan	nan	0
47	6366	nan	nan	nan	0
47	6372	nan	nan	nan	0
47	6372	nan	nan	nan	0
47	6387	nan	nan	nan	0
47	6393	nan	nan	nan	0
47	6393	nan	nan	nan	0
47	6407	nan	nan	nan	0
48	6407	nan	nan	nan	0
48	6431	nan	nan	nan	0
48	6432	nan	nan	nan	0
48	6446	nan	nan	nan	0
48	6453	nan	nan	nan	0
48	6453	nan	nan	nan	0
48	6467	nan	nan	nan	0
48	6472	nan	nan	nan	0
48	6473	nan	nan	nan	0
48	6485	nan	nan	nan	0
48	6491	nan	nan	nan	0
48	6491	nan	nan	nan	0
48	6506	nan	nan	nan	0
48	6512	nan	nan	nan	0
48	6512	nan	nan	nan	0
49	6527	nan	nan	nan	0
49	6528	nan	nan	nan	0
49	6544	nan	nan	nan	0
49	6550	nan	nan	nan	0
49	6550	nan	nan	nan	0
49	6564	nan	nan	nan	0
49	6569	nan	nan	nan	0
49	6570	nan	nan	nan	0
49	6585	nan	nan	nan	0
49	6592	nan	nan	nan	0
49	6592	nan	nan	nan	0
49	6606	nan	nan	nan	0
49	6606	nan	nan	nan	0
49	6620	nan	nan	nan	0
50	6625	nan	nan	nan	0
50	6628	nan	nan	nan	0
50	6642	nan	nan	nan	0
50	6642	nan	nan	nan	0
50	6656	nan	nan	nan	0
50	6661	nan	nan	nan	0
50	6662	nan	nan	nan	0
50	6675	nan	nan	nan	0
50	6682	nan	nan	nan	0
50	6682	nan	nan	nan	0
50	6697	nan	nan	nan	0
50	6704	nan	nan	nan	0
50	6704	nan	nan	nan	0
50	6718	nan	nan	nan	0
51	6718	nan	nan	nan	0
51	6734	nan	nan	nan	0
51	6735	nan	nan	nan	0
51	6749	nan	nan	nan	0
51	6755	nan	nan	nan	0
51	6755	nan	nan	nan	0
51	6772	nan	nan	nan	0
51	6773	nan	nan	nan	0
51	6786	nan	nan	nan	0
51	6793	nan	nan	nan	0
51	6793	nan	nan	nan	0
51	6807	nan	nan	nan	0
51	6813	nan	nan	nan	0
51	6813	nan	nan	nan	0
52	6826	nan	nan	nan	0
52	6830	nan	nan	nan	0
52	6844	nan	nan	nan	0
52	6849	nan	nan	nan	0
52	6850	nan	nan	nan	0
52	6864	nan	nan	nan	0
52	6870	nan	nan	nan	0
52	6870	nan	nan	nan	0
52	6886	nan	nan	nan	0
52	6886	nan	nan	nan	0
52	6900	nan	nan	nan	0
52	6905	nan	nan	nan	0
52	6906	nan	nan	nan	0
52	6919	nan	nan	nan	0
52	6926	nan	nan	nan	0
53	6926	nan	nan	nan	0
53	6943	nan	nan	nan	0
53	6943	nan	nan	nan	0
53	6957	nan	nan	nan	0
53	6962	nan	nan	nan	0
53	6963	nan	nan	nan	0
53	6975	nan	nan	nan	0
53	6981	nan	nan	nan	0
53	6981	nan	nan	nan	0
53	6997	nan	nan	nan	0
53	6997	nan	nan	nan	0
53	7011	nan	nan	nan	0
53	7016	nan	nan	nan	0
53	7017	nan	nan	nan	0
53	7031	nan	nan	nan	0
54	7035	nan	nan	nan	0
54	7039	nan	nan	nan	0
54	7052	nan	nan	nan	0
54	7057	nan	nan	nan	0
54	7058	nan	nan	nan	0
54	7072	nan	nan	nan	0
54	7077	nan	nan	nan	0
54	7078	nan	nan	nan	0
54	7092	nan	nan	nan	0
54	7092	nan	nan	nan	0
54	7106	nan	nan	nan	0
54	7112	nan	nan	nan	0
54	7113	nan	nan	nan	0
54	7127	nan	nan	nan	0
54	7133	nan	nan	nan	0
55	7134	nan	nan	nan	0
55	7153	nan	nan	nan	0
55	7154	nan	nan	nan	0
55	7168	nan	nan	nan	0
55	7174	nan	nan	nan	0
55	7175	nan	nan	nan	0
55	7189	nan	nan	nan	0
55	7195	nan	nan	nan	0
55	7196	nan	nan	nan	0
55	7210	nan	nan	nan	0
55	7210	nan	nan	nan	0
55	7224	nan	nan	nan	0
55	7229	nan	nan	nan	0
55	7230	nan	nan	nan	0
55	7243	nan	nan	nan	0
56	7244	nan	nan	nan	0
56	7250	nan	nan	nan	0
56	7267	nan	nan	nan	0
56	7274	nan	nan	nan	0
56	7274	nan	nan	nan	0
56	7288	nan	nan	nan	0
56	7288	nan	nan	nan	0
56	7303	nan	nan	nan	0
56	7309	nan	nan	nan	0
56	7309	nan	nan	nan	0
56	7324	nan	nan	nan	0
56	7324	nan	nan	nan	0
57	7347	nan	nan	nan	0
57	7351	nan	nan	nan	0
57	7364	nan	nan	nan	0
57	7371	nan	nan	nan	0
57	7371	nan	nan	nan	0
57	7384	nan	nan	nan	0
57	7391	nan	nan	nan	0
57	7391	nan	nan	nan	0
57	7403	nan	nan	nan	0
57	7408	nan	nan	nan	0
57	7409	nan	nan	nan	0
57	7423	nan	nan	nan	0
57	7429	nan	nan	nan	0
57	7429	nan	nan	nan	0
57	7444	nan	nan	nan	0
58	7444	nan	nan	nan	0
58	7461	nan	nan	nan	0
58	7461	nan	nan	nan	0
58	7476	nan	nan	nan	0
58	7482	nan	nan	nan	0
58	7482	nan	nan	nan	0
58	7497	nan	nan	nan	0
58	7503	nan	nan	nan	0
58	7504	nan	nan	nan	0
58	7518	nan	nan	nan	0
58	7523	nan	nan	nan	0
58	7524	nan	nan	nan	0
58	7538	nan	nan	nan	0
58	7543	nan	nan	nan	0
58	7544	nan	nan	nan	0
59	7552	nan	nan	nan	0
59	7558	nan	nan	nan	0
59	7573	nan	nan	nan	0
59	7579	nan	nan	nan	0
59	7579	nan	nan	nan	0
59	7594	nan	nan	nan	0
59	7600	nan	nan	nan	0
59	7601	nan	nan	nan	0
59	7616	nan	nan	nan	0
59	7621	nan	nan	nan	0
59	7622	nan	nan	nan	0
59	7636	nan	nan	nan	0
59	7637	nan	nan	nan	0
59	7650	nan	nan	nan	0
60	7655	nan	nan	nan	0
60	7659	nan	nan	nan	0
60	7672	nan	nan	nan	0
60	7673	nan	nan	nan	0
60	7686	nan	nan	nan	0
60	7693	nan	nan	nan	0
60	7693	nan	nan	nan	0
60	7707	nan	nan	nan	0
60	7712	nan	nan	nan	0
60	7713	nan	nan	nan	0
