Номер пакета	Время	Широта	Долгота	Высота	fix GPS
19801	2139.739013671875	10811526.0	2066099.625	165.5	1
19803	2139.955078125	10811526.0	2066099.625	165.5	1
19804	2140.06298828125	10811526.0	2066099.625	165.5	1
19806	2140.279052734375	10811528.0	2066098.875	165.39999389648438	1
19821	2141.89892578125	10811528.0	2066098.625	165.39999389648438	1
19822	2142.007080078125	10811528.0	2066098.625	165.39999389648438	1
19825	2142.3310546875	10811529.0	2066098.0	165.1999969482422	1
19826	2142.43896484375	10811529.0	2066098.0	165.1999969482422	1
19827	2142.547119140625	10811529.0	2066098.0	165.1999969482422	1
19831	2142.97900390625	10811529.0	2066098.0	165.1999969482422	1
19843	2144.27490234375	10811532.0	3845901.5	165.0	1
19844	2144.383056640625	10811532.0	3845901.5	165.0	1
19848	2144.81494140625	10811532.0	3845901.5	165.0	1
19854	2145.462890625	10811533.0	3845900.5	164.89999389648438	1
19856	2145.678955078125	10811533.0	3845900.5	164.89999389648438	1
19860	2146.111083984375	10811533.0	3845900.5	164.89999389648438	1
19861	2146.218994140625	10811533.0	3845900.5	164.89999389648438	1
19863	2146.43505859375	10811534.0	3845899.5	164.60000610351562	1
19864	2146.54296875	10811534.0	3845899.5	164.60000610351562	1
19867	2146.866943359375	10811534.0	3845899.5	164.60000610351562	1
19871	2147.299072265625	10811535.0	-878194.25	164.6999969482422	1
19872	2147.406982421875	10811535.0	-878194.25	164.6999969482422	1
19876	2147.839111328125	10811535.0	-878194.25	164.6999969482422	1
19877	2147.947021484375	10811535.0	-878194.25	164.6999969482422	1
19883	2148.594970703125	10811537.0	2762212.25	164.5	1
19884	2148.702880859375	10811537.0	2762212.25	164.5	1
19885	2148.81103515625	10811537.0	2762212.25	164.5	1
19888	2149.135009765625	10811537.0	2762212.25	164.5	1
19897	2150.10693359375	10811537.0	2762211.5	164.3000030517578	1
19900	2150.430908203125	10811539.0	2762210.75	164.3000030517578	1
19913	2151.8349609375	10811540.0	2762210.25	164.1999969482422	1
19940	2154.7509765625	10811543.0	1123988.25	163.60000610351562	1
19942	2154.967041015625	10811543.0	1123988.25	163.60000610351562	1
19945	2155.291015625	10811543.0	1123988.25	163.60000610351562	1
19956	2156.47900390625	10811544.0	1123987.625	163.1999969482422	1
19968	2157.77490234375	10811546.0	1123987.0	163.10000610351562	1
19981	2159.178955078125	10811546.0	1123986.25	163.0	1
19991	2160.259033203125	10811547.0	1123985.875	163.10000610351562	1
19993	2160.47509765625	10811549.0	1123985.375	163.1999969482422	1
19996	2160.799072265625	10811549.0	1123985.375	163.1999969482422	1
20005	2161.77099609375	10811550.0	1123985.0	163.10000610351562	1
20009	2162.202880859375	10811550.0	1123985.0	163.10000610351562	1
20010	2162.31103515625	10811550.0	1123985.0	163.10000610351562	1
20011	2162.4189453125	10811550.0	1183507.375	163.10000610351562	1
20012	2162.527099609375	10811550.0	1183507.125	163.1999969482422	1
20013	2162.635009765625	10811550.0	1183507.125	163.1999969482422	1
20014	2162.742919921875	10811550.0	1183507.125	163.1999969482422	1
20016	2162.958984375	10811550.0	1183507.125	163.1999969482422	1
20018	2163.175048828125	10811550.0	1183507.125	163.1999969482422	1
20021	2163.4990234375	10811552.0	1183506.5	163.1999969482422	1
20022	2163.60693359375	10811552.0	1183506.5	163.1999969482422	1
20023	2163.715087890625	10811552.0	1183506.5	163.1999969482422	1
20024	2163.822998046875	10811552.0	1183506.5	163.1999969482422	1
20025	2163.930908203125	10811552.0	1183506.5	163.1999969482422	1
20026	2164.0390625	10811552.0	1183506.5	163.1999969482422	1
20027	2164.14697265625	10811552.0	1183506.5	163.1999969482422	1
20028	2164.2548828125	10811552.0	1183506.5	163.1999969482422	1
20029	2164.363037109375	10811552.0	1183506.5	163.1999969482422	1
20030	2164.470947265625	10811552.0	1183506.5	163.1999969482422	1
20031	2164.5791015625	10811552.0	2662992.75	162.89999389648438	1
20034	2164.903076171875	10811552.0	2662992.75	162.89999389648438	1
20035	2165.010986328125	10811552.0	2662992.75	162.89999389648438	1
20039	2165.443115234375	10811552.0	2662992.75	162.89999389648438	1
20052	2166.846923828125	10811554.0	3034171.5	162.60000610351562	1
20053	2166.955078125	10811554.0	3034171.5	162.60000610351562	1
20054	2167.06298828125	10811554.0	3034171.5	162.60000610351562	1
20055	2167.1708984375	10811554.0	3034171.5	162.60000610351562	1
20056	2167.279052734375	10811554.0	3034171.5	162.60000610351562	1
20063	2168.034912109375	10811555.0	3034170.5	161.89999389648438	1
20066	2168.35888671875	10811555.0	3034170.5	161.89999389648438	1
20072	2169.007080078125	10811556.0	3034169.0	162.3000030517578	1
20093	2171.27490234375	10811558.0	1025285.0625	161.8000030517578	1
20094	2171.383056640625	10811558.0	1025285.0625	161.8000030517578	1
20096	2171.59912109375	10811558.0	1025285.0625	161.8000030517578	1
20097	2171.70703125	10811559.0	1025285.125	161.39999389648438	1
20102	2172.2470703125	10811559.0	1025285.125	161.39999389648438	1
20111	2173.218994140625	10811560.0	1025284.625	160.6999969482422	1
20120	2174.19091796875	10811561.0	997830.9375	160.6999969482422	1
20123	2174.514892578125	10811561.0	997830.9375	160.6999969482422	1
20140	2176.35107421875	10811562.0	2747629.75	160.1999969482422	1
20168	2179.375	10811566.0	1192963.125	161.3000030517578	1
20170	2179.591064453125	10811566.0	1192963.125	161.3000030517578	1
20173	2179.9150390625	10811569.0	1192962.0	162.60000610351562	1
20175	2180.131103515625	10811569.0	1192962.0	162.60000610351562	1
20176	2180.239013671875	10811569.0	1192962.0	162.60000610351562	1
