Íîìåğ ïàêåòà	Âğåìÿ	Øèğîòà	Äîëãîòà	Âûñîòà	fix GPS
1032	112687	nan	nan	nan	0
1033	112795	nan	nan	nan	0
1034	112903	nan	nan	nan	0
1035	113011	nan	nan	nan	0
1036	113119	nan	nan	nan	0
1037	113227	nan	nan	nan	0
1038	113335	nan	nan	nan	0
1039	113443	nan	nan	nan	0
1040	113551	nan	nan	nan	0
1041	113659	nan	nan	nan	0
1044	113983	nan	nan	nan	0
1046	114199	nan	nan	nan	0
1047	114307	nan	nan	nan	0
1048	114415	nan	nan	nan	0
1049	114523	nan	nan	nan	0
1050	114631	nan	nan	nan	0
1051	114739	nan	nan	nan	0
1052	114847	nan	nan	nan	0
1053	114955	nan	nan	nan	0
1054	115063	nan	nan	nan	0
1055	115171	nan	nan	nan	0
1056	115279	nan	nan	nan	0
1057	115387	nan	nan	nan	0
1058	115495	nan	nan	nan	0
1059	115603	nan	nan	nan	0
1060	115711	nan	nan	nan	0
1061	115819	nan	nan	nan	0
1062	115927	nan	nan	nan	0
1063	116035	nan	nan	nan	0
1064	116143	nan	nan	nan	0
1065	116251	nan	nan	nan	0
1066	116359	nan	nan	nan	0
1067	116467	nan	nan	nan	0
1068	116575	nan	nan	nan	0
1069	116683	nan	nan	nan	0
1070	116791	nan	nan	nan	0
1071	116899	nan	nan	nan	0
1072	117007	nan	nan	nan	0
1073	117115	nan	nan	nan	0
1075	117331	nan	nan	nan	0
1076	117439	nan	nan	nan	0
1077	117547	nan	nan	nan	0
1078	117655	nan	nan	nan	0
1079	117763	nan	nan	nan	0
1080	117871	nan	nan	nan	0
1081	117979	nan	nan	nan	0
1082	118087	nan	nan	nan	0
1083	118195	nan	nan	nan	0
1084	118303	nan	nan	nan	0
1085	118411	nan	nan	nan	0
1086	118519	nan	nan	nan	0
1087	118627	nan	nan	nan	0
1088	118735	nan	nan	nan	0
1089	118843	nan	nan	nan	0
1090	118951	nan	nan	nan	0
1091	119059	nan	nan	nan	0
1092	119167	nan	nan	nan	0
1093	119275	nan	nan	nan	0
1094	119383	nan	nan	nan	0
1095	119491	nan	nan	nan	0
1096	119599	nan	nan	nan	0
1097	119707	nan	nan	nan	0
1098	119815	nan	nan	nan	0
1099	119923	nan	nan	nan	0
1100	120031	nan	nan	nan	0
1102	120247	nan	nan	nan	0
1105	120571	nan	nan	nan	0
1106	120679	nan	nan	nan	0
1107	120787	nan	nan	nan	0
1108	120895	nan	nan	nan	0
1109	121003	nan	nan	nan	0
1110	121111	nan	nan	nan	0
1111	121219	nan	nan	nan	0
1112	121327	nan	nan	nan	0
1113	121435	nan	nan	nan	0
1115	121651	nan	nan	nan	0
1116	121759	nan	nan	nan	0
1117	121867	nan	nan	nan	0
1118	121975	nan	nan	nan	0
1119	122083	nan	nan	nan	0
1120	122191	nan	nan	nan	0
1121	122299	nan	nan	nan	0
1122	122407	nan	nan	nan	0
1123	122515	nan	nan	nan	0
1124	122623	nan	nan	nan	0
1125	122731	nan	nan	nan	0
1126	122839	nan	nan	nan	0
1127	122947	nan	nan	nan	0
1128	123055	nan	nan	nan	0
1129	123163	nan	nan	nan	0
1130	123271	nan	nan	nan	0
1131	123379	nan	nan	nan	0
1132	123487	nan	nan	nan	0
1133	123595	nan	nan	nan	0
1134	123703	nan	nan	nan	0
1135	123811	nan	nan	nan	0
1136	123919	nan	nan	nan	0
1137	124027	nan	nan	nan	0
1138	124135	nan	nan	nan	0
1139	124243	nan	nan	nan	0
1140	124351	nan	nan	nan	0
1141	124459	nan	nan	nan	0
1142	124567	nan	nan	nan	0
1143	124675	nan	nan	nan	0
1144	124783	nan	nan	nan	0
1145	124891	nan	nan	nan	0
1146	124999	nan	nan	nan	0
1147	125107	nan	nan	nan	0
1148	125215	nan	nan	nan	0
1149	125323	nan	nan	nan	0
1150	125431	nan	nan	nan	0
1151	125539	nan	nan	nan	0
1152	125647	nan	nan	nan	0
1153	125755	nan	nan	nan	0
1154	125863	nan	nan	nan	0
1155	125971	nan	nan	nan	0
1156	126079	nan	nan	nan	0
1157	126187	nan	nan	nan	0
1158	126295	nan	nan	nan	0
1159	126403	nan	nan	nan	0
1160	126511	nan	nan	nan	0
1161	126619	nan	nan	nan	0
1162	126727	nan	nan	nan	0
1163	126835	nan	nan	nan	0
1164	126943	nan	nan	nan	0
1166	127159	nan	nan	nan	0
1167	127267	nan	nan	nan	0
1168	127375	nan	nan	nan	0
1169	127483	nan	nan	nan	0
1170	127591	nan	nan	nan	0
1171	127699	nan	nan	nan	0
1172	127807	nan	nan	nan	0
1173	127915	nan	nan	nan	0
1174	128023	nan	nan	nan	0
1175	128131	nan	nan	nan	0
1176	128239	nan	nan	nan	0
1177	128347	nan	nan	nan	0
1178	128455	nan	nan	nan	0
1179	128563	nan	nan	nan	0
1181	128779	nan	nan	nan	0
1182	128887	nan	nan	nan	0
1183	128995	nan	nan	nan	0
1184	129103	nan	nan	nan	0
1185	129211	nan	nan	nan	0
1186	129319	nan	nan	nan	0
1187	129427	nan	nan	nan	0
1188	129535	nan	nan	nan	0
1190	129751	nan	nan	nan	0
1191	129859	nan	nan	nan	0
1193	130075	nan	nan	nan	0
1194	130183	nan	nan	nan	0
1195	130291	nan	nan	nan	0
1196	130399	nan	nan	nan	0
1197	130507	nan	nan	nan	0
1198	130615	nan	nan	nan	0
1200	130831	nan	nan	nan	0
1201	130939	nan	nan	nan	0
1202	131047	nan	nan	nan	0
1203	131155	nan	nan	nan	0
1204	131263	nan	nan	nan	0
1205	131371	nan	nan	nan	0
1206	131479	nan	nan	nan	0
1207	131587	nan	nan	nan	0
1208	131695	nan	nan	nan	0
1209	131803	nan	nan	nan	0
1210	131911	nan	nan	nan	0
1211	132019	nan	nan	nan	0
1212	132127	nan	nan	nan	0
1213	132235	nan	nan	nan	0
1216	132559	nan	nan	nan	0
1217	132667	nan	nan	nan	0
1218	132775	nan	nan	nan	0
1219	132883	nan	nan	nan	0
1220	132991	nan	nan	nan	0
1221	133099	nan	nan	nan	0
1222	133207	nan	nan	nan	0
1223	133315	nan	nan	nan	0
1224	133423	nan	nan	nan	0
1225	133531	nan	nan	nan	0
1226	133639	nan	nan	nan	0
1227	133747	nan	nan	nan	0
1228	133855	nan	nan	nan	0
1229	133963	nan	nan	nan	0
1230	134071	nan	nan	nan	0
1231	134179	nan	nan	nan	0
1232	134287	nan	nan	nan	0
1233	134395	nan	nan	nan	0
1234	134503	nan	nan	nan	0
1235	134611	nan	nan	nan	0
1236	134719	nan	nan	nan	0
1237	134827	nan	nan	nan	0
1238	134935	nan	nan	nan	0
1239	135043	nan	nan	nan	0
1240	135151	nan	nan	nan	0
1241	135259	nan	nan	nan	0
1242	135367	nan	nan	nan	0
1243	135475	nan	nan	nan	0
1244	135583	nan	nan	nan	0
1245	135691	nan	nan	nan	0
1246	135799	nan	nan	nan	0
1247	135907	nan	nan	nan	0
1248	136015	nan	nan	nan	0
1249	136123	nan	nan	nan	0
1250	136231	nan	nan	nan	0
1251	136339	nan	nan	nan	0
1253	136555	nan	nan	nan	0
1254	136663	nan	nan	nan	0
1255	136771	nan	nan	nan	0
1256	136879	nan	nan	nan	0
1258	137095	nan	nan	nan	0
1259	137203	nan	nan	nan	0
1260	137311	nan	nan	nan	0
1262	137527	nan	nan	nan	0
1263	137635	nan	nan	nan	0
1264	137743	nan	nan	nan	0
1265	137851	nan	nan	nan	0
1266	137959	nan	nan	nan	0
1267	138067	nan	nan	nan	0
1268	138175	nan	nan	nan	0
1270	138391	nan	nan	nan	0
1271	138499	nan	nan	nan	0
1272	138607	nan	nan	nan	0
1273	138715	nan	nan	nan	0
1274	138823	nan	nan	nan	0
1275	138931	nan	nan	nan	0
1276	139039	nan	nan	nan	0
1277	139147	nan	nan	nan	0
1278	139255	nan	nan	nan	0
1279	139363	nan	nan	nan	0
1280	139471	nan	nan	nan	0
1281	139579	nan	nan	nan	0
1282	139687	nan	nan	nan	0
1283	139795	nan	nan	nan	0
1284	139903	nan	nan	nan	0
1285	140011	nan	nan	nan	0
1286	140119	nan	nan	nan	0
1287	140227	nan	nan	nan	0
1288	140335	nan	nan	nan	0
1289	140443	nan	nan	nan	0
1290	140551	nan	nan	nan	0
1291	140659	nan	nan	nan	0
1292	140767	nan	nan	nan	0
1293	140875	nan	nan	nan	0
1294	140983	nan	nan	nan	0
1295	141091	nan	nan	nan	0
1296	141199	nan	nan	nan	0
1297	141307	nan	nan	nan	0
1298	141415	nan	nan	nan	0
1299	141523	nan	nan	nan	0
1300	141631	nan	nan	nan	0
1301	141739	nan	nan	nan	0
1302	141847	nan	nan	nan	0
1303	141955	nan	nan	nan	0
1304	142063	nan	nan	nan	0
1305	142171	nan	nan	nan	0
1306	142279	nan	nan	nan	0
1307	142387	nan	nan	nan	0
1308	142495	nan	nan	nan	0
1309	142603	nan	nan	nan	0
1310	142711	nan	nan	nan	0
1311	142819	nan	nan	nan	0
1312	142927	nan	nan	nan	0
1313	143035	nan	nan	nan	0
1314	143143	nan	nan	nan	0
1315	143251	nan	nan	nan	0
1316	143359	nan	nan	nan	0
1317	143467	nan	nan	nan	0
1318	143575	nan	nan	nan	0
1319	143683	nan	nan	nan	0
1320	143791	nan	nan	nan	0
1321	143899	nan	nan	nan	0
1322	144007	nan	nan	nan	0
1323	144115	nan	nan	nan	0
1324	144223	nan	nan	nan	0
1325	144331	nan	nan	nan	0
1326	144439	nan	nan	nan	0
1327	144547	nan	nan	nan	0
1328	144655	nan	nan	nan	0
1329	144763	nan	nan	nan	0
1330	144871	nan	nan	nan	0
1331	144979	nan	nan	nan	0
1332	145087	nan	nan	nan	0
1333	145195	nan	nan	nan	0
1334	145303	nan	nan	nan	0
1335	145411	nan	nan	nan	0
1336	145519	nan	nan	nan	0
1337	145627	nan	nan	nan	0
1338	145735	nan	nan	nan	0
1339	145843	nan	nan	nan	0
1340	145951	nan	nan	nan	0
1341	146059	nan	nan	nan	0
1343	146275	nan	nan	nan	0
1344	146383	nan	nan	nan	0
1345	146491	nan	nan	nan	0
1346	146599	nan	nan	nan	0
1348	146815	nan	nan	nan	0
1350	147031	nan	nan	nan	0
1351	147139	nan	nan	nan	0
1352	147247	nan	nan	nan	0
1353	147355	nan	nan	nan	0
1354	147463	nan	nan	nan	0
1356	147679	nan	nan	nan	0
1357	147787	nan	nan	nan	0
1358	147895	nan	nan	nan	0
1359	148003	nan	nan	nan	0
1361	148219	nan	nan	nan	0
1362	148327	nan	nan	nan	0
1363	148435	nan	nan	nan	0
1364	148543	nan	nan	nan	0
1365	148651	nan	nan	nan	0
1366	148759	nan	nan	nan	0
1368	148975	nan	nan	nan	0
1369	149083	nan	nan	nan	0
1370	149191	nan	nan	nan	0
1371	149299	nan	nan	nan	0
1372	149407	nan	nan	nan	0
1373	149515	nan	nan	nan	0
1374	149623	nan	nan	nan	0
1375	149731	nan	nan	nan	0
1376	149839	nan	nan	nan	0
1377	149947	nan	nan	nan	0
1378	150055	nan	nan	nan	0
1380	150271	nan	nan	nan	0
1381	150379	nan	nan	nan	0
1382	150487	nan	nan	nan	0
1383	150595	nan	nan	nan	0
1384	150703	nan	nan	nan	0
1385	150811	nan	nan	nan	0
1386	150919	nan	nan	nan	0
1387	151027	nan	nan	nan	0
1388	151135	nan	nan	nan	0
1389	151243	nan	nan	nan	0
1390	151351	nan	nan	nan	0
1391	151459	nan	nan	nan	0
1392	151567	nan	nan	nan	0
1393	151675	nan	nan	nan	0
1394	151783	nan	nan	nan	0
1395	151891	nan	nan	nan	0
1396	151999	nan	nan	nan	0
1397	152107	nan	nan	nan	0
1398	152215	nan	nan	nan	0
1400	152431	nan	nan	nan	0
1401	152539	nan	nan	nan	0
1402	152647	nan	nan	nan	0
1403	152755	nan	nan	nan	0
1404	152863	nan	nan	nan	0
1406	153079	nan	nan	nan	0
1407	153187	nan	nan	nan	0
1408	153295	nan	nan	nan	0
1409	153403	nan	nan	nan	0
1410	153511	nan	nan	nan	0
1411	153619	nan	nan	nan	0
1412	153727	nan	nan	nan	0
1413	153835	nan	nan	nan	0
1414	153943	nan	nan	nan	0
1415	154051	nan	nan	nan	0
1416	154159	nan	nan	nan	0
1417	154267	nan	nan	nan	0
1418	154375	nan	nan	nan	0
1419	154483	nan	nan	nan	0
1420	154591	nan	nan	nan	0
1421	154699	nan	nan	nan	0
1422	154807	nan	nan	nan	0
1423	154915	nan	nan	nan	0
1424	155023	nan	nan	nan	0
1425	155131	nan	nan	nan	0
1426	155239	nan	nan	nan	0
1427	155347	nan	nan	nan	0
1428	155455	nan	nan	nan	0
1430	155671	nan	nan	nan	0
1431	155779	nan	nan	nan	0
1432	155887	nan	nan	nan	0
1433	155995	nan	nan	nan	0
1434	156103	nan	nan	nan	0
1435	156211	nan	nan	nan	0
1436	156319	nan	nan	nan	0
1438	156535	nan	nan	nan	0
1439	156643	nan	nan	nan	0
1440	156751	nan	nan	nan	0
1441	156859	nan	nan	nan	0
1442	156967	nan	nan	nan	0
1443	157075	nan	nan	nan	0
1445	157291	nan	nan	nan	0
1447	157507	nan	nan	nan	0
1448	157615	nan	nan	nan	0
1449	157723	nan	nan	nan	0
1450	157831	nan	nan	nan	0
1451	157939	nan	nan	nan	0
1452	158047	nan	nan	nan	0
1453	158155	nan	nan	nan	0
1454	158263	nan	nan	nan	0
1455	158371	nan	nan	nan	0
1456	158479	nan	nan	nan	0
1457	158587	nan	nan	nan	0
1458	158695	nan	nan	nan	0
1459	158803	nan	nan	nan	0
1460	158911	nan	nan	nan	0
1461	159019	nan	nan	nan	0
1462	159127	nan	nan	nan	0
1463	159235	nan	nan	nan	0
1465	159451	nan	nan	nan	0
1466	159559	nan	nan	nan	0
1467	159667	nan	nan	nan	0
1469	159883	nan	nan	nan	0
1470	159991	nan	nan	nan	0
1471	160099	nan	nan	nan	0
1472	160207	nan	nan	nan	0
1473	160315	nan	nan	nan	0
1475	160531	nan	nan	nan	0
1476	160639	nan	nan	nan	0
1477	160747	nan	nan	nan	0
1478	160855	nan	nan	nan	0
1479	160963	nan	nan	nan	0
1480	161071	nan	nan	nan	0
1484	161503	nan	nan	nan	0
1485	161611	nan	nan	nan	0
1486	161719	nan	nan	nan	0
1487	161827	nan	nan	nan	0
1488	161935	nan	nan	nan	0
1489	162043	nan	nan	nan	0
1490	162151	nan	nan	nan	0
1491	162259	nan	nan	nan	0
1494	162583	nan	nan	nan	0
1495	162691	nan	nan	nan	0
1496	162799	nan	nan	nan	0
1497	162907	nan	nan	nan	0
1498	163015	nan	nan	nan	0
1500	163231	nan	nan	nan	0
1501	163339	nan	nan	nan	0
1504	163663	nan	nan	nan	0
1505	163771	nan	nan	nan	0
1506	163879	nan	nan	nan	0
1507	163987	nan	nan	nan	0
1508	164095	nan	nan	nan	0
1509	164203	nan	nan	nan	0
1510	164311	nan	nan	nan	0
1511	164419	nan	nan	nan	0
1512	164527	nan	nan	nan	0
1513	164635	nan	nan	nan	0
1514	164743	nan	nan	nan	0
1515	164851	nan	nan	nan	0
1516	164959	nan	nan	nan	0
1517	165067	nan	nan	nan	0
1518	165175	nan	nan	nan	0
1519	165283	nan	nan	nan	0
1520	165391	nan	nan	nan	0
1521	165499	nan	nan	nan	0
1522	165607	nan	nan	nan	0
1523	165715	nan	nan	nan	0
1524	165823	nan	nan	nan	0
1525	165931	nan	nan	nan	0
1526	166039	nan	nan	nan	0
1527	166147	nan	nan	nan	0
1528	166255	nan	nan	nan	0
1529	166363	nan	nan	nan	0
1531	166579	nan	nan	nan	0
1532	166687	nan	nan	nan	0
1533	166795	nan	nan	nan	0
1534	166903	nan	nan	nan	0
1535	167011	nan	nan	nan	0
1536	167119	nan	nan	nan	0
1537	167227	nan	nan	nan	0
1538	167335	nan	nan	nan	0
1539	167443	nan	nan	nan	0
1540	167551	nan	nan	nan	0
1541	167659	nan	nan	nan	0
1542	167767	nan	nan	nan	0
1543	167875	nan	nan	nan	0
1544	167983	nan	nan	nan	0
1545	168091	nan	nan	nan	0
1546	168199	nan	nan	nan	0
1547	168307	nan	nan	nan	0
1548	168415	nan	nan	nan	0
1549	168523	nan	nan	nan	0
1551	168739	nan	nan	nan	0
1552	168847	nan	nan	nan	0
1553	168955	nan	nan	nan	0
1554	169063	nan	nan	nan	0
1555	169171	nan	nan	nan	0
1556	169279	nan	nan	nan	0
1557	169387	nan	nan	nan	0
1558	169495	nan	nan	nan	0
1562	169927	nan	nan	nan	0
1563	170035	nan	nan	nan	0
1564	170143	nan	nan	nan	0
1565	170251	nan	nan	nan	0
1566	170359	nan	nan	nan	0
1567	170467	nan	nan	nan	0
1568	170575	nan	nan	nan	0
1569	170683	nan	nan	nan	0
1570	170791	nan	nan	nan	0
1571	170899	nan	nan	nan	0
1572	171007	nan	nan	nan	0
1573	171115	nan	nan	nan	0
1574	171223	nan	nan	nan	0
1575	171331	nan	nan	nan	0
1576	171439	nan	nan	nan	0
1577	171547	nan	nan	nan	0
1578	171655	nan	nan	nan	0
1579	171763	nan	nan	nan	0
1580	171871	nan	nan	nan	0
1581	171979	nan	nan	nan	0
1582	172087	nan	nan	nan	0
1583	172195	nan	nan	nan	0
1584	172303	nan	nan	nan	0
1585	172411	nan	nan	nan	0
1586	172519	nan	nan	nan	0
1587	172627	nan	nan	nan	0
1588	172735	nan	nan	nan	0
1589	172843	nan	nan	nan	0
1590	172951	nan	nan	nan	0
1591	173059	nan	nan	nan	0
1592	173167	nan	nan	nan	0
1593	173275	nan	nan	nan	0
1594	173383	nan	nan	nan	0
1595	173491	nan	nan	nan	0
1596	173599	nan	nan	nan	0
1597	173707	nan	nan	nan	0
1598	173815	nan	nan	nan	0
1599	173923	nan	nan	nan	0
1600	174031	nan	nan	nan	0
1601	174139	nan	nan	nan	0
1602	174247	nan	nan	nan	0
1603	174355	nan	nan	nan	0
1604	174463	nan	nan	nan	0
1605	174571	nan	nan	nan	0
1606	174679	nan	nan	nan	0
1607	174787	nan	nan	nan	0
1608	174895	nan	nan	nan	0
1610	175111	nan	nan	nan	0
1611	175219	nan	nan	nan	0
1612	175327	nan	nan	nan	0
1613	175435	nan	nan	nan	0
1614	175543	nan	nan	nan	0
1615	175651	nan	nan	nan	0
1616	175759	nan	nan	nan	0
1617	175867	nan	nan	nan	0
1618	175975	nan	nan	nan	0
1619	176083	nan	nan	nan	0
1620	176191	nan	nan	nan	0
1621	176299	nan	nan	nan	0
1622	176407	nan	nan	nan	0
1623	176515	nan	nan	nan	0
1624	176623	nan	nan	nan	0
1625	176731	nan	nan	nan	0
1626	176839	nan	nan	nan	0
1627	176947	nan	nan	nan	0
1628	177055	nan	nan	nan	0
1629	177163	nan	nan	nan	0
1630	177271	nan	nan	nan	0
1631	177379	nan	nan	nan	0
1632	177487	nan	nan	nan	0
1633	177595	nan	nan	nan	0
1634	177703	nan	nan	nan	0
1635	177811	nan	nan	nan	0
1636	177919	nan	nan	nan	0
1637	178027	nan	nan	nan	0
1638	178135	nan	nan	nan	0
1639	178243	nan	nan	nan	0
1640	178351	nan	nan	nan	0
1641	178459	nan	nan	nan	0
1642	178567	nan	nan	nan	0
1643	178675	nan	nan	nan	0
1644	178783	nan	nan	nan	0
1645	178891	nan	nan	nan	0
1646	178999	nan	nan	nan	0
1647	179107	nan	nan	nan	0
1648	179215	nan	nan	nan	0
1649	179323	nan	nan	nan	0
1650	179431	nan	nan	nan	0
1651	179539	nan	nan	nan	0
1652	179647	nan	nan	nan	0
1653	179755	nan	nan	nan	0
1654	179863	nan	nan	nan	0
1655	179971	nan	nan	nan	0
1656	180079	nan	nan	nan	0
1658	180295	nan	nan	nan	0
1659	180403	nan	nan	nan	0
1660	180511	nan	nan	nan	0
1661	180619	nan	nan	nan	0
1662	180727	nan	nan	nan	0
1663	180835	nan	nan	nan	0
1664	180943	nan	nan	nan	0
1665	181051	nan	nan	nan	0
1666	181159	nan	nan	nan	0
1667	181267	nan	nan	nan	0
1669	181483	nan	nan	nan	0
1670	181591	nan	nan	nan	0
1671	181699	nan	nan	nan	0
1672	181807	nan	nan	nan	0
1673	181915	nan	nan	nan	0
1674	182023	nan	nan	nan	0
1675	182131	nan	nan	nan	0
1676	182239	nan	nan	nan	0
1677	182347	nan	nan	nan	0
1678	182455	nan	nan	nan	0
1679	182563	nan	nan	nan	0
1680	182671	nan	nan	nan	0
1681	182779	nan	nan	nan	0
1682	182887	nan	nan	nan	0
1683	182995	nan	nan	nan	0
1684	183103	nan	nan	nan	0
1685	183211	nan	nan	nan	0
1686	183319	nan	nan	nan	0
1687	183427	nan	nan	nan	0
1688	183535	nan	nan	nan	0
1689	183643	nan	nan	nan	0
1690	183751	nan	nan	nan	0
1691	183859	nan	nan	nan	0
1692	183967	nan	nan	nan	0
1693	184075	nan	nan	nan	0
1694	184183	nan	nan	nan	0
1695	184291	nan	nan	nan	0
1696	184399	nan	nan	nan	0
1697	184507	nan	nan	nan	0
1698	184615	nan	nan	nan	0
1699	184723	nan	nan	nan	0
1700	184831	nan	nan	nan	0
1701	184939	nan	nan	nan	0
1702	185047	nan	nan	nan	0
1703	185155	nan	nan	nan	0
1704	185263	nan	nan	nan	0
1705	185371	nan	nan	nan	0
1706	185479	nan	nan	nan	0
1707	185587	nan	nan	nan	0
1708	185695	nan	nan	nan	0
1709	185803	nan	nan	nan	0
1710	185911	nan	nan	nan	0
1711	186019	nan	nan	nan	0
1712	186127	nan	nan	nan	0
1714	186343	nan	nan	nan	0
1715	186451	nan	nan	nan	0
1717	186667	nan	nan	nan	0
1718	186775	nan	nan	nan	0
1719	186883	nan	nan	nan	0
1720	186991	nan	nan	nan	0
1721	187099	nan	nan	nan	0
1722	187207	nan	nan	nan	0
1723	187315	nan	nan	nan	0
1724	187423	nan	nan	nan	0
1725	187531	nan	nan	nan	0
1726	187639	nan	nan	nan	0
1727	187747	nan	nan	nan	0
1728	187855	nan	nan	nan	0
1729	187963	nan	nan	nan	0
1731	188179	nan	nan	nan	0
1732	188287	nan	nan	nan	0
1733	188395	nan	nan	nan	0
1734	188503	nan	nan	nan	0
1735	188611	nan	nan	nan	0
1736	188719	nan	nan	nan	0
1737	188827	nan	nan	nan	0
1738	188935	nan	nan	nan	0
1739	189043	nan	nan	nan	0
1740	189151	nan	nan	nan	0
1742	189367	nan	nan	nan	0
1744	189583	nan	nan	nan	0
1745	189691	nan	nan	nan	0
1746	189799	nan	nan	nan	0
1747	189907	nan	nan	nan	0
1748	190015	nan	nan	nan	0
1749	190123	nan	nan	nan	0
1750	190231	nan	nan	nan	0
1751	190339	nan	nan	nan	0
1752	190447	nan	nan	nan	0
1753	190555	nan	nan	nan	0
1754	190663	nan	nan	nan	0
1755	190771	nan	nan	nan	0
1756	190879	nan	nan	nan	0
1757	190987	nan	nan	nan	0
1758	191095	nan	nan	nan	0
1759	191203	nan	nan	nan	0
1760	191311	nan	nan	nan	0
1761	191419	nan	nan	nan	0
1762	191527	nan	nan	nan	0
1763	191635	nan	nan	nan	0
1764	191743	nan	nan	nan	0
1765	191851	nan	nan	nan	0
1766	191959	nan	nan	nan	0
1767	192067	nan	nan	nan	0
1768	192175	nan	nan	nan	0
1769	192283	nan	nan	nan	0
1770	192391	nan	nan	nan	0
1773	192715	nan	nan	nan	0
1774	192823	nan	nan	nan	0
1775	192931	nan	nan	nan	0
1776	193039	nan	nan	nan	0
1777	193147	nan	nan	nan	0
1778	193255	nan	nan	nan	0
1779	193363	nan	nan	nan	0
1780	193471	nan	nan	nan	0
1781	193579	nan	nan	nan	0
1782	193687	nan	nan	nan	0
1783	193795	nan	nan	nan	0
1784	193903	nan	nan	nan	0
1785	194011	nan	nan	nan	0
1786	194119	nan	nan	nan	0
1787	194227	nan	nan	nan	0
1788	194335	nan	nan	nan	0
1789	194443	nan	nan	nan	0
1790	194551	nan	nan	nan	0
1791	194659	nan	nan	nan	0
1792	194767	nan	nan	nan	0
1793	194875	nan	nan	nan	0
1794	194983	nan	nan	nan	0
1795	195091	nan	nan	nan	0
1796	195199	nan	nan	nan	0
1797	195307	nan	nan	nan	0
1798	195415	nan	nan	nan	0
1799	195523	nan	nan	nan	0
1800	195631	nan	nan	nan	0
1801	195739	nan	nan	nan	0
1803	195955	nan	nan	nan	0
1804	196063	nan	nan	nan	0
1805	196171	nan	nan	nan	0
1806	196279	nan	nan	nan	0
1807	196387	nan	nan	nan	0
1808	196495	nan	nan	nan	0
1809	196603	nan	nan	nan	0
1810	196711	nan	nan	nan	0
1811	196819	nan	nan	nan	0
1812	196927	nan	nan	nan	0
1813	197035	nan	nan	nan	0
1814	197143	nan	nan	nan	0
1815	197251	nan	nan	nan	0
1816	197359	nan	nan	nan	0
1817	197467	nan	nan	nan	0
1818	197575	nan	nan	nan	0
1819	197683	nan	nan	nan	0
1820	197791	nan	nan	nan	0
1821	197899	nan	nan	nan	0
1822	198007	nan	nan	nan	0
1823	198115	nan	nan	nan	0
1824	198223	nan	nan	nan	0
1825	198331	nan	nan	nan	0
1826	198439	nan	nan	nan	0
1827	198547	nan	nan	nan	0
1828	198655	nan	nan	nan	0
1829	198763	nan	nan	nan	0
1830	198871	nan	nan	nan	0
1831	198979	nan	nan	nan	0
1832	199087	nan	nan	nan	0
1833	199195	nan	nan	nan	0
1834	199303	nan	nan	nan	0
1835	199411	nan	nan	nan	0
1836	199519	nan	nan	nan	0
1837	199627	nan	nan	nan	0
1838	199735	nan	nan	nan	0
1839	199843	nan	nan	nan	0
1840	199951	nan	nan	nan	0
1841	200059	nan	nan	nan	0
1842	200167	nan	nan	nan	0
1844	200383	nan	nan	nan	0
1845	200491	nan	nan	nan	0
1846	200599	nan	nan	nan	0
1847	200707	nan	nan	nan	0
1849	200923	nan	nan	nan	0
1850	201031	nan	nan	nan	0
1851	201139	nan	nan	nan	0
1852	201247	nan	nan	nan	0
1853	201355	nan	nan	nan	0
1854	201463	nan	nan	nan	0
1855	201571	nan	nan	nan	0
1856	201679	nan	nan	nan	0
1857	201787	nan	nan	nan	0
1858	201895	nan	nan	nan	0
1860	202111	nan	nan	nan	0
1861	202219	nan	nan	nan	0
1862	202327	nan	nan	nan	0
1863	202435	nan	nan	nan	0
1864	202543	nan	nan	nan	0
1865	202651	nan	nan	nan	0
1866	202759	nan	nan	nan	0
1867	202867	nan	nan	nan	0
1868	202975	nan	nan	nan	0
1869	203083	nan	nan	nan	0
1870	203191	nan	nan	nan	0
1871	203299	nan	nan	nan	0
1872	203407	nan	nan	nan	0
1873	203515	nan	nan	nan	0
1874	203623	nan	nan	nan	0
1875	203731	nan	nan	nan	0
1876	203839	nan	nan	nan	0
1877	203947	nan	nan	nan	0
1879	204163	nan	nan	nan	0
1880	204271	nan	nan	nan	0
1881	204379	nan	nan	nan	0
1883	204595	nan	nan	nan	0
1885	204811	nan	nan	nan	0
1888	205135	nan	nan	nan	0
1890	205351	nan	nan	nan	0
1891	205459	nan	nan	nan	0
1892	205567	nan	nan	nan	0
1893	205675	nan	nan	nan	0
1895	205891	nan	nan	nan	0
1896	205999	nan	nan	nan	0
1897	206107	nan	nan	nan	0
1898	206215	nan	nan	nan	0
1899	206323	nan	nan	nan	0
1900	206431	nan	nan	nan	0
1901	206539	nan	nan	nan	0
1902	206647	nan	nan	nan	0
1903	206755	nan	nan	nan	0
1904	206863	nan	nan	nan	0
1905	206971	nan	nan	nan	0
1906	207079	nan	nan	nan	0
1907	207187	nan	nan	nan	0
1908	207295	nan	nan	nan	0
1909	207403	nan	nan	nan	0
1910	207511	nan	nan	nan	0
1911	207619	nan	nan	nan	0
1912	207727	nan	nan	nan	0
1913	207835	nan	nan	nan	0
1914	207943	nan	nan	nan	0
1915	208051	nan	nan	nan	0
1916	208159	nan	nan	nan	0
1917	208267	nan	nan	nan	0
1918	208375	nan	nan	nan	0
1919	208483	nan	nan	nan	0
1920	208591	nan	nan	nan	0
