Время	X	Y	Z
0.0	4.249548055668129e-06	0.000361807644367218	-0.16036298871040344
0.0	4.249548055668129e-06	0.000361807644367218	-0.16036897897720337
0.0	4.249548055668129e-06	0.000361807644367218	-0.16037499904632568
0.0	-0.052689023315906525	0.08897988498210907	-0.16036628186702728
0.0	-0.11601599305868149	0.1954633891582489	-0.16036628186702728
0.0	-0.1687169075012207	0.28407928347587585	-0.16036628186702728
0.0	-0.2742260992527008	0.4614916145801544	-0.16036628186702728
0.0	-0.3270343542098999	0.5502880215644836	-0.16036628186702728
0.0	-0.3797352612018585	0.6389039754867554	-0.16036628186702728
0.0	10811570.0	2000053.0	-0.00033630270627327263
0.0	10811570.0	2000053.0	-0.1726102977991104
0.0	10811570.0	2000053.0	-0.19812090694904327
0.0	10811570.0	2000053.0	-0.2193509340286255
0.0	10811570.0	2000053.0	-0.24062418937683105
0.0	10811570.0	2000053.0	-0.30435746908187866
0.0	10811570.0	2000053.0	-0.2968182861804962
0.0	10811570.0	2000053.0	-0.2877626121044159
0.0	10811570.0	2000053.0	-0.2802264392375946
0.0	10811570.0	2000053.0	-0.27267494797706604
0.0	10811570.0	2000053.0	-0.26513877511024475
0.0	10811570.0	2000053.0	-0.2575872540473938
0.0	10811570.0	2000053.0	-0.2500511109828949
0.0	10811570.0	2000053.0	-0.25005775690078735
0.0	10811570.0	2000053.0	-0.25005775690078735
0.0	10811570.0	2000053.0	-0.25005775690078735
0.0	10811570.0	2000053.0	-0.25005778670310974
0.0	10811570.0	2000053.0	-0.25005778670310974
0.0	10811570.0	2000053.0	-0.25005778670310974
0.0	10811570.0	2000053.0	-0.25005778670310974
0.0	10811570.0	754060.75	-1.0405657991015357e+26
0.0	10811570.0	-494469.25	-8.959039417650555e+25
0.0	10811570.0	-3237682.5	-5.780594393785715e+25
0.0	10811570.0	-4483674.5	-4.336916231426262e+25
0.0	10811570.0	-5732204.5	-2.8902971968928576e+25
0.0	10811570.0	-6978197.0	-1.4466188039491035e+25
0.0	10811570.0	-8226727.0	-0.00016177661018446088
0.0	10811570.0	754060.8125	-0.16946005821228027
0.0	10811570.0	754060.8125	-0.18820230662822723
0.0	10811570.0	754060.8125	-0.20385797321796417
0.0	10811570.0	754060.8125	-0.21948182582855225
0.0	10811570.0	754060.8125	-0.23513749241828918
0.0	10811570.0	754060.8125	-0.25076133012771606
0.0	10811570.0	754060.8125	-0.2664170265197754
0.0	10811570.0	2161353.5	-0.00015831584460102022
0.0	10811570.0	2161353.5	0.03943966329097748
0.0	10811570.0	2161353.5	0.0201130211353302
0.0	10811570.0	2161353.5	0.0039965687319636345
0.0	10811570.0	2161353.5	-0.012087127193808556
0.0	10811570.0	2161353.5	-0.028203580528497696
0.0	10811570.0	2161353.5	-0.04428727552294731
0.0	10811570.0	2161353.5	-0.0604037307202816
0.0	10811570.0	2161353.5	-0.054681457579135895
0.0	10811570.0	2161353.5	-0.047834329307079315
0.0	10811570.0	2161353.5	-0.04212452098727226
0.0	10811570.0	2161353.5	-0.03642631694674492
0.0	10811570.0	2161353.5	-0.030716508626937866
0.0	10811570.0	2161353.5	-0.02501830644905567
0.0	10811570.0	2161353.5	-0.019307151436805725
0.0	10811570.0	2161353.5	-0.019307151436805725
0.0	10811570.0	2161353.5	-0.019307151436805725
0.0	10811570.0	2161353.5	-0.019307151436805725
0.0	10811570.0	2161353.5	-0.019307151436805725
0.0	10811570.0	2161353.5	-0.019307151436805725
0.0	10811570.0	2161353.5	-0.057077739387750626
0.0	10811570.0	2161353.5	-0.1403171569108963
0.0	10811570.0	2161353.5	-0.17809030413627625
0.0	10811570.0	2161353.5	-0.21594038605690002
0.0	10811570.0	2161353.5	-0.25371354818344116
0.0	10811570.0	2161353.5	-0.29156363010406494
0.0	10811570.0	1608259.625	-2.1658236900751044e+25
0.0	10811570.0	1056290.0	0.00010027414828073233
0.0	10811570.0	1056290.125	-0.008476597256958485
0.0	10811570.0	1056290.5	-0.008476597256958485
0.0	10811569.0	1056290.625	-0.008476597256958485
0.0	10811569.0	1056290.875	-0.008476597256958485
0.0	10811569.0	1056291.0	-0.008476597256958485
0.0	10811569.0	1056291.125	-0.008476597256958485
0.0	10811569.0	1056291.125	-0.02826111577451229
0.0	10811569.0	1056291.125	-0.0520050972700119
0.0	10811569.0	1056291.125	-0.07176491618156433
0.0	10811569.0	1056291.125	-0.09156498312950134
0.0	10811569.0	1056291.125	-0.11132480949163437
0.0	10811569.0	1056291.125	-0.13112486898899078
0.0	10811569.0	1056291.125	-0.1508846879005432
0.0	10811569.0	1056291.125	-0.16616088151931763
0.0	10811569.0	1056291.125	-0.18449321389198303
0.0	10811569.0	1056291.125	-0.19974945485591888
0.0	10811569.0	1056291.125	-0.2150367647409439
0.0	10811569.0	1056291.125	-0.23029299080371857
0.0	10811569.0	1056291.125	-0.2455803006887436
0.0	10811569.0	1056291.125	-0.26083654165267944
0.0	10811569.0	1056291.125	-0.2608182430267334
0.0	10811569.0	1056291.125	-0.2608182430267334
0.0	10811569.0	1056291.125	-0.2608182430267334
0.0	10811569.0	1056291.125	-0.2608182430267334
0.0	10811569.0	1056291.125	-0.2608182430267334
0.0	10811569.0	1056291.125	-0.2608182430267334
0.0	10811569.0	1056291.125	-0.2608182430267334
0.0	10811569.0	1056291.125	-0.2545209228992462
0.0	10811569.0	1056291.125	-0.24701130390167236
0.0	10811569.0	1056291.125	-0.24076177179813385
0.0	10811569.0	1056291.125	-0.23449952900409698
0.0	10811569.0	1056291.125	-0.22824999690055847
0.0	10811569.0	1056291.125	-0.2219877541065216
0.0	10811569.0	1056291.125	-0.2177530825138092
0.0	10811569.0	1056291.125	-0.22018267214298248
0.0	10811569.0	1056291.125	-0.22220458090305328
0.0	10811569.0	1056291.125	-0.2242306023836136
0.0	10811569.0	1056291.125	-0.2262525111436844
0.0	10811569.0	1056291.125	-0.2282785326242447
0.0	10811569.0	1056291.125	-0.2303004413843155
0.0	10811569.0	1056291.125	-0.23027503490447998
0.0	10811569.0	1056291.125	-0.23027503490447998
0.0	10811569.0	1056291.125	-0.23027503490447998
0.0	10811569.0	1056291.125	-0.23027503490447998
0.0	10811569.0	1056291.125	-0.23027503490447998
0.0	10811569.0	1056291.125	-0.2302750200033188
0.0	10811569.0	1056291.125	-0.2349516600370407
0.0	10811569.0	1056291.125	-0.2452709972858429
0.0	10811569.0	1056291.125	-0.2499581277370453
0.0	10811569.0	1056291.125	-0.25465482473373413
0.0	10811569.0	1056291.125	-0.2593514919281006
0.0	10811569.0	1056291.125	-0.264038622379303
0.0	10811569.0	5331776.0	-1.4451485984464288e+25
0.0	10811569.0	5639335.5	0.00020458649669308215
0.0	10811569.0	4363153.0	-4.335752241875211e+25
0.0	10811569.0	3165717.0	-1.0828354063417967e+25
0.0	10811569.0	2767113.0	9.462280286243185e-05
0.0	10811569.0	2767113.0	-0.0786658227443695
0.0	10811569.0	2767113.0	-0.0786658227443695
0.0	10811569.0	2767113.0	-0.0786658227443695
0.0	10811569.0	2767113.0	-0.0786658227443695
0.0	10811569.0	2767113.0	-0.0786658227443695
0.0	10811569.0	2767113.0	-0.0786658227443695
0.0	10811569.0	2767113.0	-0.10469697415828705
0.0	10811569.0	2767113.0	-0.13595040142536163
0.0	10811569.0	2767113.0	-0.16195960342884064
0.0	10811570.0	2767113.25	-0.18802179396152496
0.0	10811570.0	2767113.25	-0.21403099596500397
0.0	10811570.0	2767113.25	-0.2661023736000061
0.0	10811570.0	2767113.25	-0.23348532617092133
0.0	10811570.0	2767113.25	-0.19439084827899933
0.0	10811570.0	2767113.25	-0.12925545871257782
0.0	10811570.0	2767113.25	-0.06412007659673691
0.0	10811570.0	2767113.25	-0.03158551827073097
0.0	10811570.0	2767113.25	-0.031600240617990494
0.0	10811570.0	2767113.25	-0.031600240617990494
0.0	10811570.0	2767113.25	-0.031600240617990494
0.0	10811570.0	2767113.25	-0.031600240617990494
0.0	10811570.0	2767113.25	-0.031600240617990494
0.0	10811570.0	2767113.25	-0.031600240617990494
0.0	10811570.0	2767113.25	-0.031600240617990494
0.0	10811570.0	2767113.25	-0.07047997415065765
