Номер пакета	Время	Широта	Долгота	Высота	fix GPS
3694	400183	55.909934997558594	37.80546951293945	169.1999969482422	1
3695	400291	55.90993118286133	37.80548095703125	170.3000030517578	1
3697	400507	55.90993118286133	37.80548095703125	170.3000030517578	1
3698	400615	55.90993118286133	37.80548095703125	170.3000030517578	1
3699	400723	55.90993118286133	37.80548095703125	170.3000030517578	1
3700	400831	55.90993118286133	37.80548095703125	170.3000030517578	1
3701	400939	55.90993118286133	37.80548095703125	170.3000030517578	1
3703	401155	55.90993118286133	37.80548095703125	170.3000030517578	1
3704	401263	55.90993118286133	37.80548095703125	170.3000030517578	1
3705	401371	55.90993118286133	37.80551528930664	171.1999969482422	1
3706	401479	55.90993118286133	37.80551528930664	171.1999969482422	1
3707	401587	55.90993118286133	37.80551528930664	171.1999969482422	1
3708	401695	55.90993118286133	37.80551528930664	171.1999969482422	1
3709	401803	55.90993118286133	37.80551528930664	171.1999969482422	1
3710	401911	55.90993118286133	37.80551528930664	171.1999969482422	1
3711	402019	55.90993118286133	37.80551528930664	171.1999969482422	1
3713	402235	55.90993118286133	37.80551528930664	171.1999969482422	1
3714	402343	55.90992736816406	37.80553436279297	171.6999969482422	1
3715	402451	55.90992736816406	37.80553436279297	171.6999969482422	1
3716	402559	55.90992736816406	37.80553436279297	171.6999969482422	1
3717	402667	55.90992736816406	37.80553436279297	171.6999969482422	1
3718	402775	55.90992736816406	37.80553436279297	171.6999969482422	1
3719	402883	55.90992736816406	37.80553436279297	171.6999969482422	1
3720	402991	55.90992736816406	37.80553436279297	171.6999969482422	1
3721	403099	55.90992736816406	37.80553436279297	171.6999969482422	1
3727	403747	55.90992736816406	37.8055419921875	172.1999969482422	1
3730	404071	55.90992736816406	37.8055419921875	172.1999969482422	1
3731	404179	55.90992736816406	37.8055419921875	172.1999969482422	1
3732	404287	55.90992736816406	37.8055419921875	172.1999969482422	1
3733	404395	55.909934997558594	37.8055534362793	172.3000030517578	1
3734	404503	55.909934997558594	37.8055534362793	172.3000030517578	1
3735	404611	55.909934997558594	37.8055534362793	172.3000030517578	1
3736	404719	55.909934997558594	37.8055534362793	172.3000030517578	1
3737	404827	55.909934997558594	37.8055534362793	172.3000030517578	1
3739	405043	55.909934997558594	37.8055534362793	172.3000030517578	1
3740	405151	55.909934997558594	37.8055534362793	172.3000030517578	1
3741	405259	55.909934997558594	37.8055534362793	172.3000030517578	1
3743	405475	55.90994644165039	37.80556106567383	172.1999969482422	1
3750	406231	55.90994644165039	37.80556106567383	172.1999969482422	1
