Время	X	Y	Z
0.0	0.0002849207376129925	-0.00014484401617664844	0.03229755535721779
0.0	0.0002857909130398184	-0.00014415636542253196	0.011110784485936165
0.0	0.0002857909130398184	-0.00014415636542253196	-0.014297021552920341
0.0	0.0002857909130398184	-0.00014415636542253196	-0.035398419946432114
0.0	0.0002857909130398184	-0.00014415636542253196	-0.056585945188999176
0.0	0.0002857909130398184	-0.00014415636542253196	-0.07777347415685654
0.0	0.0002857909130398184	-0.00014415636542253196	-0.0989609956741333
0.0	0.0002857909130398184	-0.00014415636542253196	-0.12006239593029022
0.0	0.0002866692084353417	-0.0001434442965546623	-0.10072744637727737
0.0	0.0002866692084353417	-0.0001434442965546623	-0.07754213362932205
0.0	0.0002866692084353417	-0.0001434442965546623	-0.05820794403553009
0.0	0.0002866692084353417	-0.0001434442965546623	-0.03887375444173813
0.0	0.0002866692084353417	-0.0001434442965546623	-0.019618157297372818
0.0	0.0002866692084353417	-0.0001434442965546623	-0.00028396607376635075
0.0	0.0002866692084353417	-0.0001434442965546623	0.019050223752856255
0.0	-0.05252070724964142	-0.029740670695900917	0.01905100606381893
0.0	-0.11584767699241638	-0.06523410975933075	0.01905100606381893
0.0	-0.1684412658214569	-0.09471172094345093	0.01905100606381893
0.0	-0.2212495058774948	-0.12430964410305023	0.01905100606381893
0.0	-0.2740577459335327	-0.15390758216381073	0.01905100606381893
0.0	-0.3268660008907318	-0.18350549042224884	0.01905100606381893
0.0	-0.37945958971977234	-0.21298310160636902	0.01905100606381893
0.0	-0.3794587254524231	-0.2129823863506317	0.01923593319952488
0.0	-0.3794587254524231	-0.2129823863506317	0.01945674605667591
0.0	-0.3794587254524231	-0.2129823863506317	0.019640883430838585
0.0	-0.3794587254524231	-0.2129823863506317	0.01982501894235611
0.0	-0.3794587254524231	-0.2129823863506317	0.020008407533168793
0.0	-0.3794587254524231	-0.2129823863506317	0.020192543044686317
0.0	-0.3794587254524231	-0.2129823863506317	0.02037668041884899
0.0	-0.37945786118507385	-0.2129817008972168	0.03585376217961311
0.0	-0.37945786118507385	-0.2129817008972168	0.05441271886229515
0.0	-0.37945786118507385	-0.2129817008972168	0.06982608884572983
0.0	-0.37945786118507385	-0.2129817008972168	0.08530237525701523
0.0	-0.37945786118507385	-0.2129817008972168	0.10077866166830063
0.0	-0.37945786118507385	-0.2129817008972168	0.11625494807958603
0.0	-0.37945786118507385	-0.2129817008972168	0.1316683143377304
0.0	-0.3794569671154022	-0.21298101544380188	0.13166914880275726
0.0	-0.3794569671154022	-0.21298101544380188	0.13166914880275726
0.0	-0.3794569671154022	-0.21298101544380188	0.13166913390159607
0.0	-0.3794569671154022	-0.21298101544380188	0.13166913390159607
0.0	-0.3794569671154022	-0.21298101544380188	0.13166913390159607
0.0	-0.3794569671154022	-0.21298101544380188	0.13166913390159607
0.0	-0.3794569671154022	-0.21298101544380188	0.13166913390159607
0.0	-0.3794560730457306	-0.21298034489154816	0.08966333419084549
0.0	-0.3794560730457306	-0.21298034489154816	0.03946023806929588
0.0	-0.3794560730457306	-0.21298034489154816	-0.002546437084674835
0.0	-0.3794560730457306	-0.21298034489154816	-0.044553112238645554
0.0	-0.3794560730457306	-0.21298034489154816	-0.08655978739261627
0.0	-0.3794560730457306	-0.21298034489154816	-0.1285664588212967
0.0	-0.3794560730457306	-0.21298034489154816	-0.1704023778438568
0.0	3608788.75	793632.0	-4.331035409415563e+25
0.0	7202908.0	1584038.0	-2.1699280906315047e+25
0.0	10811698.0	2377670.25	-0.00021642234059982002
0.0	10811698.0	2377670.25	-0.10588108003139496
0.0	10811698.0	2377670.25	-0.11427189409732819
0.0	10811698.0	2377670.25	-0.12126898020505905
0.0	10811698.0	2377670.25	-0.12823761999607086
0.0	10811698.0	2377670.25	-0.13523471355438232
0.0	10811698.0	2377670.25	-0.1422317922115326
0.0	10811698.0	2377670.25	-0.14922888576984406
0.0	10811698.0	2377670.25	-0.14665964245796204
0.0	10811698.0	2377670.25	-0.1435665488243103
0.0	10811698.0	2377670.25	-0.14098721742630005
0.0	10811698.0	2377670.25	-0.1384078860282898
0.0	10811698.0	2377670.25	-0.13582855463027954
0.0	10811698.0	2377670.25	-0.13325971364974976
0.0	10811698.0	2377670.25	-0.1306803822517395
0.0	10811698.0	2377670.25	-0.13067996501922607
0.0	10811698.0	2377670.25	-0.13067996501922607
0.0	10811698.0	2377670.25	-0.13067996501922607
0.0	10811698.0	2377670.25	-0.13067996501922607
0.0	10811698.0	2377670.25	-0.13067996501922607
0.0	10811698.0	2377670.25	-0.13067996501922607
0.0	10811698.0	2377670.25	-0.13067996501922607
0.0	10811698.0	2377670.25	-0.1348997801542282
0.0	10811698.0	2377670.25	-0.13998129963874817
0.0	10811698.0	2377670.25	-0.14421875774860382
0.0	10811698.0	2377670.25	-0.14845621585845947
0.0	10811698.0	2377670.25	-0.15269368886947632
0.0	10811698.0	2377670.25	-0.15691392123699188
0.0	10811698.0	2377670.25	-0.16115139424800873
0.0	10811698.0	2377670.25	-0.15765246748924255
0.0	10811698.0	2377670.25	-0.15345707535743713
0.0	10811698.0	2377670.25	-0.149958536028862
0.0	10811698.0	2377670.25	-0.146474227309227
0.0	10811698.0	2377670.25	-0.14297568798065186
0.0	10811698.0	2377670.25	-0.13947716355323792
0.0	10811698.0	2377670.25	-0.13597862422466278
0.0	10811698.0	2377670.25	-0.13597820699214935
0.0	10811698.0	2377670.25	-0.13597820699214935
0.0	10811698.0	2377670.25	-0.13597820699214935
0.0	10811698.0	2377670.25	-0.13597820699214935
0.0	10811698.0	2377670.25	-0.13597820699214935
0.0	10811698.0	2377670.25	-0.13597820699214935
0.0	10811698.0	2377670.25	-0.13597820699214935
0.0	10811698.0	2377670.25	-0.13284748792648315
0.0	10811698.0	2377670.25	-0.1290937066078186
0.0	10811698.0	2377670.25	-0.12597614526748657
0.0	10811698.0	2377670.25	-0.12284587323665619
0.0	10811698.0	2377670.25	-0.1197156012058258
0.0	10811698.0	2377670.25	-0.11658532172441483
0.0	10811698.0	2377670.25	-0.11345504969358444
0.0	10811698.0	2377670.25	-0.09040229022502899
