Номер пакета	Время	Давление	Температура	Высота	Состояние
6865	742651	99487.01541187103	28.739843368530273	0.03249484677878667	4
6866	742759	99488.81601946046	28.736988067626953	-0.11986586050562575	4
6867	742867	99487.17206146487	28.738574981689453	0.019246001170791782	4
6868	742975	99487.17206146487	28.738574981689453	0.019246001170791782	4
6869	743083	99487.15632813892	28.739526748657227	0.02057088497513848	4
6870	743191	99485.84104656574	28.742063522338867	0.1318617258931598	4
6871	743299	99485.84104656574	28.742063522338867	0.1318617258931598	4
6872	743407	99489.41014620749	28.74713897705078	-0.17021064792606788	4
6874	743623	99488.5648104949	28.746187210083008	-0.09866798249973163	4
6875	743731	99489.15943334145	28.74999237060547	-0.14901287234890148	4
6876	743839	99488.94018728359	28.750627517700195	-0.1304647833410555	4
6877	743947	99488.94018728359	28.750627517700195	-0.1304647833410555	4
6878	744055	99489.30035210113	28.749675750732422	-0.16093662642086892	4
6879	744163	99489.00260268128	28.753164291381836	-0.1357642407082782	4
6880	744271	99489.00260268128	28.753164291381836	-0.1357642407082782	4
6881	744379	99488.73632106073	28.754751205444336	-0.113241528256951	4
6882	744487	99487.84376185769	28.756654739379883	-0.03772384296059306	4
6883	744595	99487.84376185769	28.756654739379883	-0.03772384296059306	4
6884	744703	99487.6713593595	28.758874893188477	-0.023150191555907362	4
6885	744811	99488.70484486857	28.756654739379883	-0.1105917941841672	4
6886	744919	99488.70484486857	28.756654739379883	-0.1105917941841672	4
6887	745027	99490.14499229184	28.759191513061523	-0.2331412900925245	4
6888	745135	99487.38951528896	28.759191513061523	0.0006976456277651977	4
6889	745243	99487.38951528896	28.759191513061523	0.0006976456277651977	4
6890	745351	99489.18983587615	28.760778427124023	-0.15166259665719384	4
6891	745459	99488.0624558336	28.76236343383789	-0.05627209707890213	4
6892	745567	99488.0624558336	28.76236343383789	-0.05627209707890213	4
6893	745675	99490.72387848249	28.76395034790039	-0.2821606848280145	4
6894	745783	99490.6298086206	28.765535354614258	-0.27421160945946266	4
6895	745891	99490.6298086206	28.765535354614258	-0.27421160945946266	4
6896	745999	99489.75278482147	28.768707275390625	-0.19935751892246056	4
6897	746107	99488.95427601851	28.769023895263672	-0.13178964793632453	4
6898	746215	99488.95427601851	28.769023895263672	-0.13178964793632453	4
6899	746323	99489.2361251526	28.768707275390625	-0.15563718184985476	4
6900	746431	99489.3453712205	28.77251434326172	-0.16491120807980764	4
6901	746539	99489.3453712205	28.77251434326172	-0.16491120807980764	4
6902	746647	99487.77943559122	28.775686264038086	-0.03242433571768677	4
6903	746755	99489.51739843804	28.774734497070312	-0.17948466118263395	4
6904	746863	99489.51739843804	28.774734497070312	-0.17948466118263395	4
6905	746971	99491.64664931175	28.77505111694336	-0.360326269594895	4
6906	747079	99490.84774657848	28.779808044433594	-0.29275944255298114	4
6907	747187	99490.84774657848	28.779808044433594	-0.29275944255298114	4
6908	747295	99488.12367782777	28.77790641784668	-0.06157159219494002	4
6909	747403	99490.84774657848	28.779808044433594	-0.29275944255298114	4
6910	747511	99490.84774657848	28.779808044433594	-0.29275944255298114	4
6911	747619	99490.23699430507	28.781394958496094	-0.2404279714683999	4
6912	747727	99489.42271931257	28.782663345336914	-0.17153550747175617	4
6913	747835	99489.42271931257	28.782663345336914	-0.17153550747175617	4
6914	747943	99490.69067711828	28.785200119018555	-0.2788485708285404	4
6915	748051	99487.27748386114	28.785518646240234	0.009971819270040427	4
6916	748159	99487.27748386114	28.785518646240234	0.009971819270040427	4
6917	748267	99489.90748574884	28.78900718688965	-0.2126060696910459	4
6918	748375	99490.15805135445	28.788372039794922	-0.2338037158788575	4
6919	748483	99489.04635872225	28.78900718688965	-0.13973883197421655	4
6920	748591	99489.04635872225	28.78900718688965	-0.13973883197421655	4
6921	748699	99488.78003909206	28.79059410095215	-0.11721612811603555	4
6922	748807	99489.28096418313	28.79154396057129	-0.15961176553650036	4
6923	748915	99489.28096418313	28.79154396057129	-0.15961176553650036	4
6924	749023	99490.00095440003	28.793766021728516	-0.22055519207089924	4
6925	749131	99491.51928681438	28.797887802124023	-0.34906516218166317	4
6926	749239	99491.51928681438	28.797887802124023	-0.34906516218166317	4
6927	749347	99490.31347785825	28.800107955932617	-0.2470522228450367	4
6928	749455	99489.87513700667	28.799474716186523	-0.20995636088585234	4
6929	749563	99489.87513700667	28.799474716186523	-0.20995636088585234	4
6930	749671	99490.36009585088	28.803598403930664	-0.2510267716570924	4
6931	749779	99489.10787878733	28.800107955932617	-0.14503828462652857	4
6932	749887	99489.10787878733	28.800107955932617	-0.14503828462652857	4
6933	749995	99490.97088367782	28.802011489868164	-0.30269576813288346	4
6934	750103	99488.96650227907	28.804550170898438	-0.13311451236425853	4
6935	750211	99488.96650227907	28.804550170898438	-0.13311451236425853	4
6936	750319	99490.86081095795	28.80677032470703	-0.293421864559511	4
6937	750427	99490.12461467183	28.80962371826172	-0.23115401246775802	4
6938	750535	99490.12461467183	28.80962371826172	-0.23115401246775802	4
6939	750643	99490.56318213584	28.80803871154785	-0.2682497989489985	4
6940	750751	99488.07360454506	28.808673858642578	-0.056934534116055424	4
6941	750859	99488.07360454506	28.808673858642578	-0.056934534116055424	4
6942	750967	99488.15149191482	28.81247901916504	-0.06355890216458437	4
6943	751075	99489.93616980941	28.81501579284668	-0.2152557778268993	4
6944	751183	99489.93616980941	28.81501579284668	-0.2152557778268993	4
6945	751291	99488.94959927729	28.816286087036133	-0.13178964793632453	4
6947	751507	99489.73241269962	28.816919326782227	-0.19803266292033772	4
6948	751615	99488.68325025447	28.81787109375	-0.10860449318171206	4
6949	751723	99487.2427982178	28.817554473876953	0.013284026145380379	4
6950	751831	99487.2427982178	28.817554473876953	0.013284026145380379	4
6951	751939	99487.83761128214	28.81913948059082	-0.03706140470287833	4
6952	752047	99488.88630264266	28.822311401367188	-0.1258277559238552	4
6953	752155	99488.88630264266	28.822311401367188	-0.1258277559238552	4
6954	752263	99488.13477812315	28.82199478149414	-0.062234028887580006	4
6955	752371	99485.17525120253	28.823898315429688	0.18883249736577734	4
6956	752479	99485.17525120253	28.823898315429688	0.18883249736577734	4
6957	752587	99489.98182186128	28.827070236206055	-0.21923033876582343	4
6958	752695	99488.13477812315	28.82199478149414	-0.062234028887580006	4
6959	752803	99488.13477812315	28.82199478149414	-0.062234028887580006	4
6960	752911	99488.27547729824	28.823898315429688	-0.07415788227781217	4
6961	753019	99489.96629453164	28.825801849365234	-0.21790548528356934	4
6962	753127	99489.96629453164	28.825801849365234	-0.21790548528356934	4
6963	753235	99490.06017606659	28.826435089111328	-0.22585460361785215	4
6964	753343	99487.44459836927	28.832778930664062	-0.0039394381025958936	4
6965	753451	99487.44459836927	28.832778930664062	-0.0039394381025958936	4
6966	753559	99488.93239379257	28.830242156982422	-0.12980235097943993	4
6967	753667	99490.70133824783	28.833730697631836	-0.2801734165543235	4
6968	753775	99490.70133824783	28.833730697631836	-0.2801734165543235	4
6969	753883	99491.26487110279	28.834999084472656	-0.3278677505089811	4
6970	753991	99489.87119680562	28.83595085144043	-0.20995636088585234	4
6971	754099	99489.87119680562	28.83595085144043	-0.20995636088585234	4
6972	754207	99489.980847934	28.835634231567383	-0.21923033876582343	4
6973	754315	99487.74149735374	28.837854385375977	-0.02911214232266035	4
6974	754423	99490.29328370062	28.841978073120117	-0.24572737290634805	4
6975	754531	99490.29328370062	28.841978073120117	-0.24572737290634805	4
6976	754639	99487.69417101431	28.840709686279297	-0.025137508858763535	4
6977	754747	99487.91295869353	28.84419822692871	-0.043685785380280784	4
6978	754855	99487.91295869353	28.84419822692871	-0.043685785380280784	4
6979	754963	99490.76293756405	28.84261131286621	-0.28547279777426215	4
6980	755071	99489.24407051316	28.84292984008789	-0.15629961256764968	4
6981	755179	99489.24407051316	28.84292984008789	-0.15629961256764968	4
6982	755287	99487.6781332365	28.843881607055664	-0.02381263069951345	4
6983	755395	99489.38476089074	28.844831466674805	-0.1682233583023951	4
6984	755503	99489.38476089074	28.844831466674805	-0.1682233583023951	4
6985	755611	99489.16492991995	28.84990692138672	-0.1496753034899556	4
6986	755719	99487.86535917562	28.849273681640625	-0.039711157477813064	4
6987	755827	99487.86535917562	28.849273681640625	-0.039711157477813064	4
6988	755935	99489.77553477499	28.850542068481445	-0.20134480261066123	4
6989	756043	99489.69743255228	28.848955154418945	-0.1947205221767878	4
6990	756151	99489.69743255228	28.848955154418945	-0.1947205221767878	4
6991	756259	99490.1975953538	28.856250762939453	-0.2371158442002419	4
6992	756367	99489.11759455652	28.85276222229004	-0.14570071602350687	4
6993	756475	99489.11759455652	28.85276222229004	-0.14570071602350687	4
6994	756583	99489.46181473766	28.854982376098633	-0.17484765558789084	4
