Номер пакета	Время	Давление	Температура	Высота	Состояние
187	21427	99488.47954315771	26.791379928588867	-0.0913812019630833	4
191	21859	99487.72450438201	26.80470085144043	-0.027787264665415368	4
192	21967	99487.72450438201	26.80470085144043	-0.027787264665415368	4
193	22075	99490.94340177161	26.809776306152344	-0.3007085037768009	4
194	22183	99490.10296061201	26.813264846801758	-0.22916673446894853	4
195	22291	99490.10296061201	26.813264846801758	-0.22916673446894853	4
196	22399	99489.94926592872	26.816436767578125	-0.21658063164382346	4
197	22507	99488.85641395279	26.816120147705078	-0.12384045783499831	4
198	22615	99488.85641395279	26.816120147705078	-0.12384045783499831	4
199	22723	99488.00256553439	26.822463989257812	-0.050972599275660446	4
200	22831	99488.59679578955	26.82404899597168	-0.10131771960423253	4
201	22939	99488.33256619393	26.82563591003418	-0.07945736828885552	4
202	23047	99488.33256619393	26.82563591003418	-0.07945736828885552	4
203	23155	99487.47562962993	26.827856063842773	-0.006589199303341786	4
204	23263	99489.52256160011	26.83102798461914	-0.18014709038457033	4
205	23371	99489.52256160011	26.83102798461914	-0.18014709038457033	4
206	23479	99487.58917767624	26.833881378173828	-0.015863358210290723	4
207	23587	99488.2266380701	26.830392837524414	-0.07018326600020774	4
208	23695	99488.2266380701	26.830392837524414	-0.07018326600020774	4
209	23803	99489.04644504019	26.841812133789062	-0.13973883197421655	4
210	23911	99488.64034068282	26.841493606567383	-0.10529232401089272	4
211	24019	99488.64034068282	26.841493606567383	-0.10529232401089272	4
212	24127	99489.8123809648	26.84339714050293	-0.2046569412576016	4
213	24235	99490.17221285132	26.84466552734375	-0.2351285673334047	4
214	24343	99490.17221285132	26.84466552734375	-0.2351285673334047	4
215	24451	99487.6609686614	26.847204208374023	-0.022487752372928327	4
216	24559	99490.00506047423	26.851009368896484	-0.22121761866437772	4
217	24667	99490.00506047423	26.851009368896484	-0.22121761866437772	4
218	24775	99489.99164896403	26.85418128967285	-0.2198927654380478	4
219	24883	99488.63447750454	26.855449676513672	-0.10462989004482948	4
220	24991	99488.63447750454	26.855449676513672	-0.10462989004482948	4
221	25099	99489.82145669032	26.856401443481445	-0.20531936885509028	4
222	25207	99489.46313029077	26.85735321044922	-0.17484765558789084	4
223	25315	99489.46313029077	26.85735321044922	-0.17484765558789084	4
224	25423	99486.34265294633	26.859256744384766	0.08946507488501676	4
225	25531	99486.62782027038	26.86528205871582	0.06561703451231748	4
226	25639	99486.62782027038	26.86528205871582	0.06561703451231748	4
227	25747	99489.82746930094	26.864965438842773	-0.20598179641320602	4
228	25855	99489.1750020453	26.86940574645996	-0.1503377345916368	4
229	25963	99489.1750020453	26.86940574645996	-0.1503377345916368	4
230	26071	99490.57999152828	26.86972427368164	-0.26957464602330505	4
231	26179	99489.61247503346	26.870040893554688	-0.18743380883007754	4
232	26287	99489.61247503346	26.870040893554688	-0.18743380883007754	4
233	26395	99491.95662787285	26.87384605407715	-0.386160528838988	4
234	26503	99488.00888526771	26.876068115234375	-0.05163503664748381	4
235	26611	99488.00888526771	26.876068115234375	-0.05163503664748381	4
236	26719	99489.39895467061	26.877336502075195	-0.16954821809416432	4
237	26827	99490.32168521162	26.879873275756836	-0.2477146477553216	4
238	26935	99490.32168521162	26.879873275756836	-0.2477146477553216	4
239	27043	99489.83940362131	26.88209342956543	-0.2066442239319488	4
240	27151	99490.61881155585	26.880508422851562	-0.2728867629757503	4
241	27259	99490.61881155585	26.880508422851562	-0.2728867629757503	4
242	27367	99490.45303969961	26.88907241821289	-0.25897586471394174	4
243	27475	99492.07755685665	26.890657424926758	-0.3967591807589965	4
244	27583	99492.07755685665	26.890657424926758	-0.3967591807589965	4
245	27691	99491.54897062166	26.893829345703125	-0.35171483561026173	4
246	27799	99491.08308407474	26.89731788635254	-0.3126320842337482	4
247	27907	99491.08308407474	26.89731788635254	-0.3126320842337482	4
248	28015	99490.70977883718	26.899221420288086	-0.2808358393581556	4
249	28123	99490.94714098648	26.90397834777832	-0.3007085037768009	4
250	28231	99490.94714098648	26.90397834777832	-0.3007085037768009	4
251	28339	99489.49724115456	26.90683364868164	-0.17815980265079912	4
252	28447	99490.56034545776	26.909053802490234	-0.2682497989489985	4
253	28555	99490.56034545776	26.909053802490234	-0.2682497989489985	4
254	28663	99490.1257738745	26.912860870361328	-0.23115401246775802	4
255	28771	99489.3940611332	26.915714263916016	-0.1688857882228878	4
256	28879	99489.3940611332	26.915714263916016	-0.1688857882228878	4
257	28987	99488.86395948169	26.91666603088379	-0.12450289057065689	4
258	29095	99492.0682531052	26.922693252563477	-0.3960967653375924	4
259	29203	99492.0682531052	26.922693252563477	-0.3960967653375924	4
260	29311	99491.72626916523	26.92491340637207	-0.36695044473565863	4
262	29527	99491.93224531173	26.929353713989258	-0.3841732803994202	4
263	29635	99491.93224531173	26.929353713989258	-0.3841732803994202	4
